SOURCE	TARGET
الحواية	الحوارية
بين	بين
مريم	مريم
وعائشة	وعائشة
تبدأ	تبدأ
فجأة	فجأة
حكى	حكى
يوسف	يوسف
قائلا	قائلا
مريم	مريم
وعائشة	وعائشة
هما	
تسكنان	تسكنان
فى	فى
الحي	حي
الواحد	واحد
وهما	وهما
تدرسان	تدرسان
فى	فى
الجامعة	جامعة
الواحدة	واحدة
ومريم	ومريم
نحيفة	نحيفة
جدا	جدا
وعائشة	وعائشة
سمينة	سمينة
جدا	جدا
ومريم	ومريم
تريد	تريد
	أن
سمينة	تسمن
وتبدأ	وتبدأ
أن	
تأكل	بأكل
كثير	الكثير
من	من
الطعام	الطعام
وتأكل	وتأكل
الأرز	الأرز
والدجاجة	والدجاجة
والخبز	والخبز
والبيضة	والبيضة
والجبن	والجبن
وتأكل	وتأكل
كثير	الكثير
من	من
الفواكه	الفواكه
وتشرب	وتشرب
الشاي	الشاي
والقهوة	والقهوة
والحساء	والحساء
والمربى	والمربى
ولكن هى	ولكنها
نحيفة	نحيفة
أيضا	أيضا
وعائشة	وعائشة
تريد	تريد
	أن
نحيفة	تنحف
وتبدأ	وتبدأ
بعكس	بعكس
مريم	مريم
ولم	ولم
تمارس	تمارس
	الرياضة
ولكن هى	ولكنها
سمينة	سمينة
أيضا	أيضا
إلى	إلى
هنا	هنا
كلهم	كلهم
ضاحكون	ضاحكون
جدا	جدا

دراستي	دراستي
في	في
أصول	أصول
الدين	الدين
الحمد	الحمد
لله	لله
والصلاة	والصلاة
والسلام	والسلام
على	على
أشرف	أشرف
الأنبياء	الأنبياء
والمرسلين	والمرسلين
وعلى	وعلى
آله	آله
وصحبه	وصحبه
وسلم	وسلم
وبعد	وبعد
التخصص	التخصص
الذي	الذي
أرغب	أرغب
في	في
دراسته	دراسته
هو	هو
التخصص	تخصص
أصول	أصول
الدين	الدين
وبداية	وبداية
التفكير	التفكير
في	في
اختيار	اختيار
هذا	هذا
المال	المجال
لأنني	لأنني
أحبه	أحبه
وأرى	وأرى
في	في
هذا	هذا
المجال	المجال
كثير	كثيرا
من	من
المواد	المواد
الأساسي	الأساسية
التي	التي
سأدرس	سأدرس
فيها	فيها
مثل	مثل
العقيدة	العقيدة
التفسير	التفسير
الحديث	الحديث
وغيره	وغيره
وأيضا	وأيضا
إذا	إذا
تخرجت	تخرجت
من	من
هذا	هذا
المجال	المجال
أستطيع	أستطيع
أن	أن
أواصل	أواصل
في	في
مرحلة	مرحلة
الماجستيربأي	الماجستير بأي
تخصص	تخصص
لأن	لأن
الأصول	أصول
الدين	الدين
له	له
تخصصات	تخصصات
في	في
مرحلة	مرحلة
الماجستير	الماجستير
وكثير	وكثير
من	من
زملائي	زملائي
هم	هم
يدرسون	يدرسون
في	في
هذا	هذا
المجال	المجال
وهم	وهم
يشجعوني	يشجعوني
بالدراسة	بالدراسة
في	في
هذا	هذا
المجال	المجال
وبعضهم	وبعضهم
متخصصون	متخصصون
في	في
هذا	هذا
المجال	المجال
وهم	وهم
أقوياء	أقوياء
ممن	ممن
يخادم	يخدمون
الإسلام	الإسلام
ويدعون	ويدعون
الناس	الناس
إلى	إلى
الهدى	الهدى
وكثير	وكثير
من	من
الناس	الناس
يدخلون	يدخلون
الإسلام	الإسلام
بأيديهم	على أيديهم
وإن	وإن
شاء	شاء
الله	الله
بإذن	بإذن
الله	الله
بعد	بعد
تخرجت	تخرجي
من	من
مرحلة	مرحلة
الدبلوم	الدبلوم
سأواصل	سأواصل
الدراسة	الدراسة
في	في
هذا	هذا
المجال	المجال
مباشرة	مباشرة
وسأحسن	وسأتحسن
فيه	فيه
وأرى	وأرى
أن	أن
هذا	هذا
المجال	المجال
مهم	مهم
بنسبة	بالنسبة
لي	لي
لأني	لأني
أحب	أحب
الأعمال	الأعمال
الدعوية	الدعوية
وأنا	وأنا
أيضا	أيضا
أسكن	أسكن
في	في
البلاد	بلاد
الكفر	الكفر
لابد	لابد
علي	علي
بالتعلم	بالتعلم
لكي	لكي
أحصل	أحصل
على	على
العلم	العلم
كثير	الكثير
وأخيرا	وأخيرا
أسأل	أسأل
الله	الله
أن	أن
يوافقني	يوفقني
بهدا	بهذا
المجال	المجال
وسيفيدني	وسيستفيد مني
وأهلي	أهلي
والمسلمين	والمسلمون
كامة	كافة
وغيرهم	وغيرهم

تخصصى	تخصصي
الغة	اللغة
العربية	العربية
وإننى	وإنني
أود	أود
أن	أن
أتعلم	أتعلم
فى	في
كلية	كلية
اللغة	اللغة
العربية	العربية
كى	كي
أفهم	أفهم
الدين	الدين
وقد	وقد
سبق	سبق
أن	أن
نلت	أدركت
أن	أن
ميولى	ميولي
إلى	إلى
اللغة	اللغة
العربية	العربية
منذ	منذ
صغرى	صغري
وذلك	وذلك
حين	حين
أرسلنى	أرسلني
أبى	أبي
إلى	إلى
مدرسة	المدرسة
الابتدائية	الابتدائية
لتعليم	لتعلم
اللغة	اللغة
العربية	العربية
وبدأت	وبدأت
بتعليم	بتعلم
القران	القرآن
الكريم	الكريم
والكتابة	والكتابة
على	على
أيدى	أيدي
المخصصين	المتخصصين
والأكفاء	والأكفاء
فى	في
ميدان	ميدان
تعليم	تعليم
وتعلم	وتعلم
وبالتدرج	وبالتدرج
يستقر	استقرت
المعلومات	المعلومات
فى	في
ذهنى	ذهني
وبدأت	وبدأت
ألتهم	ألتهم
العلم	العلم
من	على
أيدى	أيدي
أصحابه	أصحابه
حتى	حتى
أتقن	أتقنت
القراءة	القراءة
والكتابة	والكتابة
وبدأت	وبدأت
أتعلم	أتعلم
القران	القرآن
بالحفظ	بالحفظ
وفى	وفي
يوم	يوم
ما	ما
أخذ	أخذ
واحد	واحد
من	من
الاساتذة	الأساتذة
يتحدث	يتحدث
عن	عن
مزيا	مزايا
اللغة	اللغة
العربية	العربية
وعرفنا	وعرفنا
على	على
أنها	أنها
للغة	لغة
القران	القرآن
وقرأ	وقرأ
لنا	لنا
قوله	قوله
تعالى	تعالى
إنا	إنا
أنزلناه	أنزلناه
قرانا	قرآنا
عربيا	عربيا
وبين	وبين
لنا	لنا
فيها	فيها
على	على
أن	أن
القران	القرآن
منزل	منزل
بللغة	باللغة
العربية	العربية
وجرى	وجرى
حديثه	حديثه
على	عن
ميزيا	مزايا
اللغة	اللغة
العربية	العربية
بحيث	بحيث
أنها	أنها
لغة	لغة
أهل	أهل
الدين	الدين
وبها	وبها
تحدث	تحدث
المصطفى	المصطفى
ولا	ولا
ريب	ريب
فيه	فيه
أن	أن
أصحابه	أصحابه
يتكلمون	يتكلمون
بهذه	بهذه
اللغة	اللغة
إذن	إذن
وعلى	وعلى
من	من
أراد	أراد
التفقه	التفقه
فى	في
الدين	الدين
وتعميقه	والتعمق فيه
لا بد	لابد
له	له
أن	أن
يتعلم	يتعلم
هذه	هذه
اللغة	اللغة
على	على
وجه	وجه
يليق	لائق
أليس	أليس
قوله	قوله
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
من	من
يرد	يرد
	الله
به	به
الله	
خيرا	خيرا
يفقه	يفقهه
فى	في
الدين	الدين
من	من
الذى	الذي
يتفقه	يتفقه
فى	في
الدين	الدين
إلا	إلا
من	من
تعمق	تعمق
في	في
صميم	صميم
تعليم	تعليم
هذه	هذه
اللغة	اللغة
التى	التي
بها	بها
نزل	نزلت
أحكام	أحكام
الشريعة	الشريعة
وأحاديث	وأحاديث
المصطفى	المصطفى
التى	التي
تبين	تبين
لها	لنا
ما	ما
أشكل	أشكل
علينا	علينا
من	من
هذا	هذا
الدين	الدين
فحسبنا	فحسبنا
فخرا	فخرا
فى	في
تعليم	تعليم
هذه	هذه
اللغة	اللغة
التى	التي
نزل	نزل
بها	بها
القرآن	القرآن
مصدقا	مصدقا
لما	لما
بين	بين
يديه	يديه

حب	حب
رواية	رواية
الحديث	الحديث
أريد	أريد
الالتحاق	الالتحاق
بكلية	بكلية
أصول	أصول
الدين	الدين
إن	إن
شاء	شاء
الله	الله
لماذا	لماذا
اخترت	اخترت
كلية	كلية
الحديث	الحديث
لأن	لأن
شيخنا	شيخنا
الجليل	الجليل
المحدث	المحدث
العلامة	العلامة
محمد	محمد
الناصر	الناصر
الدين	الدين
الألباني	الألباني
تأثر	أثر
في	في
تأثرا	تأثيرا
كبيرا	كبيرا
لخدمة	لخدمة
الحديث	الحديث
ولم	ولم
يأت	يأت
أحد	أحد
في	في
عصره	عصره
عمل	عمل
مثل	مثل
عمله	عمله
حتى	حتى
لقب	لقب
بأنه	بأنه
محدث	محدث
عصره	عصره
وسبب	والسبب
الثاني	الثاني
أنني	أنني
درست	درست
عند	عند
شيخ	شيخ
تخصص	تخصص
في	في
كلية	كلية
الحديث	الحديث
بجامعة	بالجامعة
الإسلامية	الإسلامية
بالمدينة	بالمدينة
فعلا	فعلا
تأثرت	تأثرت
بهذا	بهذا
الشيخ	الشيخ
لمعرفته	لمعرفته
بالحديث	بالحديث
وسبب	والسبب
الثالث	الثالث
أن	أن
مجتمعنا	مجتمعنا
بحاجة	بحاجة
ماسة	ماسة
إلى	إلى
علم	علم
الحديث	الحديث
لأن	لأن
الدعاة	الدعاة
في	في
دولتي	دولتي
أغلبهم	أغلبهم
لا	لا
يعرفون	يعرف
الحديث	الحديث
يروون	يروون
الأحاديث	الأحاديث
الضعيفة	الضعيفة
بل	بل
الأحاديث	الأحاديث
الموضوعة	الموضوعة
فلكي	فلكي
نزيل	نزيل
هذه	هذه
المشكلة	المشكلة
لا بد	لابد
من	من
تعليم	تعليم
الأحاديث	الأحاديث
ودرستها	ودراستها
دراسة	دراسة
عميقة	عميقة
ثم	ثم
نرجع	نرجع
إلى	إلى
الدولة	الدولة
ونلعب	وتلعب
دورا	دورا
هاما	هاما
لهذا	في هذا
المجال	المجال
ونحسب	ونحسب
أجرنا	أجرنا
عند	على
الله	الله
حيث	حيث
قال	قال
الرسول	الرسول
ص	ص
من	من
دعا	دعا
إلى	إلى
هدى	هدى
كان	كان
له	له
مثل	مثل
أجور	أجور
من	من
تبعه	تبعه
لا	لا
ينقص	ينقص
من	من
اجورهم	أجورهم
شيئا	شيئا
ثم	ثم
أود	أريد
بعد	بعد
ذالك	ذلك
كلية	كلية
الشريعة	الشريعة
لما	لما
لها	لها
أيضا	أيضا
	من
دورا	دور
هاما	هام
في	في
مجال	مجال
خدمة	خدمة
الدين	الدين
على	على
وجه	الوجه
المطلوبوكما	المطلوب وكما
يوجد	يوجد
في	
أيضا	أيضا
من	من
لا	لا
يعرف	يعرف
أحكام	أحكام
دينه	دينه
من	من
فرائض	فرائض
ووجبات	وواجبات
وسنن	وسنن
ويوجد	ويوجد
عندنا	عندنا
مشكلة	مشكلة
	في
الدعاة	الدعاة
حيث	حيث
يأتي	يأتي
واحد	واحد
يحرم	يحرم
الأشياء	الأشياء
ويأتي	ويأتي
في	في
نفس	نفس
الوقت	الوقت
آخر	آخر
يستحلها	يحللها
وكذالك	وكذلك
انتشرت	انتشرت
طوائف	طوائف
الصوفية	الصوفية
من	من
القادرية	القادرية
والتجانية	والتجانية
وحتى	وحتى
الشيعة	الشيعة
بدؤو	بدؤوا
ينتشرون	ينشرون
مذهبهم	مذاهبهم
الضالة	الضالة
المضلة	المضلة
لا بد	لابد
لنا	لنا
من	من
العلم	العلم
الصحيحة	الصحيح
وإزالة	وإزالة
المشكلة	المشكلة
بإذن	بإذن
الله	الله
وأطلب	وأطلب
من	من
زملائي	زملائي
أن	أن
يأملوا	يتأملوا
النظر	النظر
في	في
هذا	هذا
الجانب	الجانب
المفيد	المفيد
لأننا	لأننا
خلقنا	خلقنا
لأجله	لأجله
وما	وما
خلقت	خلقت
الجن	الجن
والإنس	والإنس
إلا	إلا
ليعبدون	ليعبدون
والله	والله
الموفق	الموفق

التخصص	التخصص
في	في
الشريعة	الشريعة
بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
الحمد	الحمد
لله	لله
رب	رب
العالمين	العالمين
والصلاة	والصلاة
والسلام	والسلام
على	على
أشرف	أشرف
الأنبياء	الأنبياء
والمرسلين	والمرسلين
وعلى	وعلى
آله	آله
وصحبه	وصحبه
ومن	ومن
تبعهم	تبعهم
وسلك	وسلك
نهجهم	نهجهم
وسار	وسار
على	على
طريقتهم	طريقهم
بإحسان	بإحسان
إلى	إلى
يوم	يوم
الدين	الدين
وبعد	وبعد
فبنعمة	فبنعمة
من	من
الله	الله
جل	جل
وعلا	وعلا
أنني	أنني
وجدت	وجدت
فرصة	فرصة
على الدراسة	للدراسة
في	في
هذه	هذه
الجامعة	الجامعة
جامعة	جامعة
الإمام	الإمام
محمد	محمد
بن	بن
سعود	سعود
الإسلامية	الإسلامية
مع	مع
أن	أن
كثيرا	كثيرا
من	من
إخواننا	إخواننا
في	في
بلدنا	بلدنا
يحاولون	يحاولون
على دراستهم	الدراسة
في	في
هذه	هذه
الجامعة	الجامعة
العريقة	العريقة
وقد	وقد
خلصت	أنهيت
سنتين	سنتين
تقريبا	تقريبا
في	في
معهد	معهد
تعليم	تعليم
اللغة	اللغة
العربية	العربية
واستفدت	واستفدت
أكثر	أكثر
الاستفادات	الاستفادات
وتطورت	وتطورت
مهارات	مهارات
اللغة	اللغة
العربية	العربية
عندي	عندي
ولله	ولله
الحمد	الحمد
والمنة	والمنة
وبعد	وبعد
إكمال	إكمال
دراستي	دراستي
في	في
الدبلوم	الدبلوم
سأحاول	سأحاول
أن	أن
أتخصص	أتخصص
في	في
