SOURCE	TARGET
"	

رحلة	رحلة
إلى	إلى
مكة	مكة
لأداء	لأداء
العمرة	العمرة
	.
في	في
عام	عام
2011م	2011م
‘	،
نويت	نويت
الرحلة	الرحلة
إلى	إلى
مكة	مكة
المكرمةلأداء	المكرمة لأداء
العمرة	العمرة
:	
أنا	أنا
وزميلي	وزميلي
عبدالله	عبد الله
سانا	سانا
‘	،
بعد	بعد
تشجيع	تشجيع
ملح	ملح
لنا	لنا
من	من
إحدى	أحد
إخواننا	إخواننا
المقبولين	المقبولين
في	في
هذه	هذه
الجامعة	الجامعة
	،
قبلنا	قابلنا
‘	
الأخ	الأخ
الفاضل	الفاضل
:	:
محمد	محمد
توندي	توندي
.	.
وكانت	وكانت
لهذه	لهذه
الرحلة	الرحلة
تخطيطا	تخطيطات
واستعدادا	واستعدادات
تامة	تامة
وشاملة	وشاملة
‘	،
حيث	حيث
كان	كانت
لنا	لنا
شهادة	شهادة
الثانوية	الثانوية
‘	،
فسالت	فسألت
الأخ	الأخ
الفاضل	الفاضل
محمد	محمد
توندي	توندي
كيفية	كيفية
التحاق	الالتحاق
بالجامعات	بجامعات
المملكة	المملكة
‘	،
فبين	فبين
لي	لي
محمدتوندي	محمد توندي
شروط	شروط
القبول	القبول
في	في
جامعات	جامعات
المملكة	المملكة
،	،
فاتفقنا	فاتفقنا
أنا	أنا
وزميلي	وزميلي
على	على
أننا	أننا
سنجهزأوراقنا	سنجهز أوراقنا
‘	،
ونبحث	ونبحث
جميع	جميع
الشروط	الشروط
على	على
أساس	أساس
أننا	أننا
إذا	إذا
وصلنا	وصلنا
إلى	إلى
المملكة	المملكة
بالسلامة	بالسلامة
وقضينا	وقضينا
العمرة	العمرة
بالسلامة	بالسلامة
سنبحث	سنبحث
عن	عن
الجامعات	الجامعات
ونقدم	ونقدم
طلباتنا	طلباتنا
‘	،
وفعلا	وفعلا
وجدنا	وجدنا
شروط	الشروط
المطلوب	المطلوبة
‘	،
فذهبنا	فذهبنا
إلى	إلى
سفارة	سفارة
المملكة	المملكة
في	في
بوركينا	بوركينا
فاسو	فاسو
وآخذنا	وأخذنا
تأشيرة	تأشيرة
العمرة	العمرة
‘	،
ثم	ثم
ذهبنا	ذهبنا
إلى	إلى
خطوط	الخطوط
الجوية	الجوية
الحبشية	الحبشية
فاشترينا	فاشترينا
تذكرة	تذكرة
السفر	السفر
‘	،
فسافرنا	فسافرنا
على	على
خطوط	الخطوط
الحبشية	الحبشية
من	من
واغادوغو	واغادوغو
عاصمة	عاصمة
بوركينا	بوركينا
فاسو	فاسو
إلى	إلى
أديس	أديس
أبابا	أبابا
‘	،
ثم	ثم
من	من
أديس	أديس
أبابا	أبابا
إلى	إلى
جدة	جدة
بنفس	بنفس
الخطوط	الخطوط
‘	،
ولماوصلنا	ولما وصلنا
إلى	إلى
جدة	جدة
آخذنا	أخذنا
السيارة	السيارة
وذهبنا	وذهبنا
إلى	إلى
مكة	مكة
المكرمة	المكرمة
؛	،
فأدينا	فأدينا
العمرة	العمرة
ولله	ولله
الحمد	الحمد
بيسروسهولة	بيسر وسهولة
واطمئنان	واطمئنان
‘	،
حيث	حيث
كان	كان
لنا	لنا
صديق	صديق
مقيما	مقيم
في	في
مكة	مكة
المكرمة	المكرمة
‘	،
فاستقبلنا	فاستقبلنا
استقبالا	استقبالا
حسنا	حسنا
وساعدنا	وساعدنا
في	في
أداء	أداء
العمرة	العمرة
‘	،
ووصف	ووصف
لنا	لنا
كيفية	كيفية
أداء	أداء
العمرة	العمرة
بالتصييلات	بالتفصيل
.	.
ثم	ثم
بعده	بعدها
ذهبنا	ذهبنا
إلى	إلى
جامعة	جامعة
أم	أم
القرى	القرى
في	في
مكة	مكة
المكرمة	المكرمة
وقدمنا	وقدمنا
طلباتنا	طلباتنا
‘	،
ثم	ثم
ذهبنا	ذهبنا
إلى	إلى
جامعة	الجامعة
الإسلامية	الإسلامية
بالمدينة	بالمدينة
المنورة	المنورة
فأجرينا	فأجرينا
المقابلة	المقابلة
‘	،
ثم	ثم
رجعنا	رجعنا
إلى	إلى
مكة	مكة
المكرمة	المكرمة
وأردنا	وأردنا
الذهاب	الذهاب
إلى	إلى
الرياض	الرياض
لكن	لكن
التأشيرة	التأشيرة
التي	التي
معنا	معنا
لا	لا
تسمح	تسمح
لنا	لنا
بالدخول	بالدخول
إلى	إلى
الرياض	الرياض
‘	،
فقدمنا	فقدمنا
أوراقنا	أوراقنا
لأخينا	لأخينا
الحبيب	الحبيب
محمد	محمد
توندي	توندي
ليقدمه	ليقدمها
في	في
عمادة	عمادة
القبول	القبول
والتسجيل	والتسجيل
بجامعة	بجامعة
الأمام	الإمام
محمد	محمد
بن	بن
سعود	سعود
الإسلامية	الإسلامية
بالرياض	بالرياض
‘	،
ثم	ثم
رجعنا	رجعنا
إلى	إلى
بلدنا	بلدنا
الحبيب	الحبيب
بوركينا	بوركينا
فاسوونحن	فاسو
قد	وقد
أدينا	أدينا
العمرة	العمرة
بالسلامة	بالسلامة
وقدمنا	وقدمنا
الطلبات	الطلبات
في	في
عدة	عدة
جامعات	جامعات
ولله	ولله
الحمد	الحمد
.	.
فلما	فلما
كانت	كانت
السنة	السنة
التالية	التالية
وفقت	وفقت
أنا	أنا
بالقبول	بالقبول
في	في
جامعة	جامعة
الأمام	الإمام
‘	،
ووفق	ووفق
زميلي	زميلي
عبدالله	عبد الله
سانا	سانا
بالقبول	بالقبول
في	في
جامعة	الجامعة
الإسلامية	الإسلامية
بالمدينة	بالمدينة
المنورة	المنورة
	،
والله	والله
الحمد	الحمد
لله	لله
.	.

العقدة	العقيدة
صححه	الصحيحة
"	.
بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
	.
أولا	أولا
.	
نشكر	نشكر
من	
الله	الله
عز	عز
وجل	وجل
.	،
بعد	بعد
انتهاء	الانتهاء
	من
معهد	المعهد
أريد	أريد
أن	أن
أدخل	أدخل
في	في
كلية	كلية
الشرع	الشرع
أن	إن
شاالله	شاء الله
	،
و بعد	وبعد
انتهاء	الانتهاء
	من
كلية	كلية
الشرع	الشرع
أرجوع	أرجو
أن	أن
أعود	أعود
إلى	إلى
بلادي	بلادي
أكون	وأكون
خطبا	خطيبا
في	في
بلادي	بلادي
لكي	لكن يجب
أن	أن
أتعلم	أتعلم
باللغة	باللغة
العربية	العربية
	،
و بالسنة	وسنة
محمد	محمد
	،
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
	،
و نالطارق	والطريق
المسطقم	المستقيم
,	،
وو عقيدة	والعقيدة
صحح	الصحيحة
.	.
في	
الثاني	وثانيا
أتمنا	أتمنى
أن	أن
أفتح	أفتح
في	في
بلاد	بلادي
مدارس	مدارس
والجامعات	وجامعات
و	؛
المدارس	
لكي	لكي
ينتشل	تنتشر
ألغه	اللغة
العربية	العربية
	،
و سنة	وسنة
محمد	محمد
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
	،
و عقيدة	والعقيدة
صححه	الصحيحة
"	.

رحلة	رحلة
إلى	إلى
بلدي	بلدي
	.
كانت	كانت
الاءجازات	الإجازة
الماضية	الماضية
الطويلة	طويلة
استطعت	فاستطعت
السفرالى	السفر إلى
البحروالجبل	البحر والجبل
حتى	حتى
أشعر	أشعر
بالراحة	بالراحة
والسعادة	والسعادة
	.
عندماوصلت	عندما وصلت
إلى	إلى
البحرفنظرت	البحر نظرت
الآيات	إلى آيات
الله	الله
فتعجبت	فتعجبت
عليها	منها
لأنها	لأنها
جميلة	جميلة
جدا	جدا
فقلت	فقلت
بنفسي	في نفسي
:	:
أني	أنا
ذهبت	ذهبت
إليه	إليه
في	في
سنة	السنة
مرة	مرة
واحدة	واحدة
فقط	فقط
	،
إذا	إذا
لم	لم
أسبح	أسبح
هل	هل
وصلت	وصلت
إليه	إليه
	؟
فقلت	فقلت
:	:
ماوصلت	ما وصلت
	،
فذهبت	فذهبت
إلى	إلى
السوق	السوق
لأشتري	لأشتري
ملابس	ملابس
للسباح	للسباحة
فقضيت	فقضيت
	اليوم
حتى	حتى
المساء	المساء
.	.
وفي	وفي
اليوم	اليوم
الآخر	الآخر
ذهبت	ذهبت
إلى	إلى
الجبل	الجبل
لأشاهد	لأشاهد
حيوانات	الحيوانات
و أشجار	والأشجار
وغيرها	وغيرها
فاشعرمسروروسعادة	فشعرت بالسرور والسعادة
	،
ثم	ثم
رجعت	رجعت
إلى	إلى
بيتي	بيتي
بسيارة	بسيارة
الحفلة	الحفلة
	،
عندما	عندما
وصلت	وصلت
إليه	إليه
فاستقبلت	استقبلتني
أسرتي	أسرتي
استقبالا	استقبالا
جميلا	جميلا
وكنت	وكنت
في	في
بيتي	بيتي
شهرة	شهرا
كاملة	كاملا
	،
وفي	وفي
كل	كل
أيام	الأيام
	كنت
ذهبت	أذهب
إلى	إلى
المزرعة	المزرعة
لأساعد	لأساعد
والدي	والدي
عن	في
أعمالهما	أعمالهما
وإذا	وإذا
رجعت	رجعت
إليها	إليه
فنمت	أنام
قليلا	قليلا
ثم	ثم
دخلت	أدخل
في	
المطبخ	المطبخ
لأساعد	لأساعد
أمي	أمي
اواشاهد	أو أشاهد
لأستفيد	لأستفيد
منها	منها
عندما	وعندما
أعود	أعود
إلى	إلى
الرياض	الرياض
أستطيع	أستطيع
أن	أن
أطبخ	أطبخ
بنفسي	بنفسي
	.
وفي	وفي
الأسبوع	الأسبوع
ذهبت	ذهبت
إلى	إلى
المدرسة	المدرسة
القديم	القديمة
التي	التي
انتهيت	انتهيت
منها	منها
لأدرس	لأدرس
مع	مع
أستاذي	أستاذي
بعض	بعض
المواضع	المواضيع
التي	التي
لا	لا
أفهما	أفهمها
	،
والمساء	والمساء
ذهبت	ذهبت
إلى	إلى
جامعة	الجامعة
إسلامية	الإسلامية
جالا	جالا
لاما رس	لأمارس
كرة	كرة
القدم	القدم
مع	مع
زملاءي	زملائي
وأقوم	وأقوم
فيها	فيها
حتى	حتى
صباح	الصباح
ثم	ثم
رجعت	رجعت
	.

رحلتي	رحلتي
مع	مع
أصدقاء	الأصدقاء
	.
الحمد	الحمد
لله	لله
والصلات	والصلاة
والسلام	والسلام
على	على
رسول	رسول
الله	الله
	،
بدأت	بدأت
هذه	هذه
الرحلة	الرحلة
في	في
الإجاز	الإجازة
الصيفية	الصيفية
وكانت	وكانت
رحلة	رحلة
ممتعة	ممتعة
،	،
تطيب	تطيب
الجو	الجو
خلال	خلال
هذه	هذه
الرحلة	الرحلة
،	،
وكانت	وكانت
هذه	هذه
المنطقة	المنطقة
إحدى	إحدى
المناطق	المناطق
المشهورة	المشهورة
سياحة	بالسياحة
إلا	ألا
وهي	وهي
شلالات	شلالات
(	(
ماهايغ	ماهايغ
)	)
تلتف	تلتف
حولها	حولها
مناظر	مناظر
طبيعية	طبيعية
خلال	تدخل على
البصر	البصر
البهجة	البهجة
والسرور	والسرور
،	،
وكانت	وكانت
هذه	هذه
الرحلة	الرحلة
تسلية	تسلية
مع	مع
أصدقاء	الأصدقاء
الأحباء	الأحباء
رغم	رغم
بعد	بعد
المكان	المكان
،	.
خطط	خططنا
هذه	لهذه
الرحلة	الرحلة
قبل	قبل
أن	أن
أقيم	تأتي
الإجاز	الإجازة
ما	ما
يقارب	يقارب
شهرا	شهرا
قبل	قبل
السفر	السفر
،	
أعددنا	أعددنا
فيها	فيها
ميزانية	ميزانية
لا	لا
يزيد	تزيد
ولا	ولا
يقل	تقل
مما	عن ما
نحتاجه	نحتاجه
لهذ	لهذه
الرحلة	الرحلة
،	.
مما	مما
أعجبني	أعجبني
لهذه	في هذه
الرحلة	الرحلة
الصحبة	الصحبة
الإخائية	الإخائية
التي	التي
	تزيدنا
قوة	قوة
فيما	فيما
بيننا	بيننا
،	.
وعندما	وعندما
كنا	كنا
في	في
الطريق	الطريق
إلى	إلى
المقصد	المقصد
التفت آلا	التفتت
، ظار	الأنظار
إلى	إلى
جبال	الجبال
راسيات	راسيات
مخضرةتفاقمة	مخضرة تفاقم
السحاب	السحاب
وكأنها	وكأنها
تشقها	تشقها
شقا	شقا
،	.
لم	لم
نلتمس	نلتمس
لهذه	لهذه
الرحلة	الرحلة
عوائق	عوائق
أو	أو
صعوبات	صعوبات
ولله	ولله
الحمد	الحمد
،	.
من	من
المواقف	المواقف
التي	التي
أضحكنا	أضحكتنا
لرحلتنا	في رحلتنا
أن	أن
بعض	بعض
أصدقاء	الأصدقاء
كان	كانوا
يتمازح	يتمازحون
معنا	معنا
كثيرا	كثيرا
،	.
فكما	فكما
خطط	خططنا
وأعد	وأعددنا
الرحلة	للرحلة
لم	لم
نرى	نرى
فيها	فيها
نقصا	نقصا
مما	مما
أعددنا	أعددناه
،	،
وهذا	وهذا
الفضل	الفضل
الله	لله
سبحانه	سبحانه
وتعالى	وتعالى
ولا	ولا
أريد	أريد
أن	أن
أطيل	أطيل
الحديث	الحديث
فأكثر	فأكثر
ما	ما
استفدت	استفدت
لهذا	من هذه
الرحلة	الرحلة
معرفتك	معرفة
لأخيك	الأخ
حق	حق
المعرفة	المعرفة
،	،
وإلى	وإلى
هذا	هذا
والسلام	والسلام
عليكم	عليكم
ورحمة	ورحمة
الله	الله
وبركاته	وبركاته
.	.

بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
	،
الحمد	الحمد
لله	لله
رب	رب
العالمين	العالمين
نحمده	نحمده
ونستعينه	ونستعينه
ونستغفره	ونستغفره
ونتوب	ونتوب
إليه	إليه
	.
أما	أما
بعد	بعد
:	،
أرغب	أرغب
في	في
الدراسة	الدراسة
أكون	وأكون
متخصصا	متخصصا
في	في
كلية	كلية
أصول	أصول
أ لدين	الدين
	؛
لأن	لأن
في	في
بلدي	بلدي
كثيرون	كثير من
المسلمين	المسلمين
لا	لا
يعرفون	يعرفون
الإسلام	الإسلام
عميقا	عميقا
من	من
القرآن	القرآن
والسنة	والسنة
	؛
ولذا	ولذا
أريد	أريد
وأحتاج	وأحتاج
قسم	قسم
أصول	أصول
الدين	الدين
	،
وفي	وفي
كلية	كلية
أصول	أصول
أ لدين	الدين
موجود	موجود
زملائي	زملائي
	من
بلدي	بلدي
	،
هناك	هناك
تقريبا	تقريبا
خمسة	خمسة
أشخاص	أشخاص
.	.
وأيضا	وأيضا
مع	مع
هذا	هذا
التخصص	التخصص
علاقة	علاقة
لأن	
قبل	قبل
ما	ما
حضرت	حضرت
الجامعة	الجامعة
	،
ودرست	ودرست
في	في
بلدي	بلدي
القرآن	القرآن
والحديث	والحديث
	؛
ولذلك	ولذلك
يسهل	يسهل
لي	علي
	أن
أكون	أكون
متخصصا	متخصصا
في	في
أصول	أصول
الدين	الدين
.	.

رغبي	رغبتي
في	في
كلية	كلية
الشريعة	الشريعة
أو	أو
كلية	كلية
اللغة	اللغة
العربية	العربية
"	.
أريد	أريد
أن	أن
أدرس	أدرس
في	في
جامعة	جامعة
الأمام	الإمام
كلية	كلية
الشريعة	الشريعة
أو	أو
كلية	كلية
اللغة	اللغة
العربية	العربية
بعد	بعد
معهد	المعهد
	؛
لأنني	لأنني
أريد	أريد
أن	أن
أعرف	أميز
بين	بين
الحرام	الحرام
والحلال	والحلال
في	في
الإسلام	الإسلام
	.
كثير	كثيرون
طلاب	الطلاب
	من
الصين	الصين
يدرسون	يدرسون
فيها	فيها
طبعا	طبعا
	.
أنا	أنا
رغبي	رغبتي
في	في
كلية	كلية
اللغة	اللغة
العربية	العربية
من	من
آجل	أجل
	أن
أدرس	أدرس
القرآن	القرآن
الكريم	الكريم
ثم	ثم
أرغب	أنتقل
إلى	إلى
مصر	مصر
	؛
أدرس	لأدرس
في	في
جامعة	جامعة
الأزهر	الأزهر
	،
هي	هي
المؤسسة	المؤسسة
الدينية	الدينية
العلمية	العلمية
الإسلامية	الإسلامية
العالمية	العالمية
الأكبر	الأكبر
في	في
العالم	العالم
	،
يدرس	يدرس
فيها	فيها
اللغة	اللغة
العربية	العربية
والعلوم	والعلوم
الاسلمية	الإسلامية
طلاب	طلاب
من	من
كل	كل
دول	دول
العالم	العالم
	،
سأدرس	سأدرس
فيها	فيها
أن	إن
شاء	شاء
الله	الله
"	.

الرحلة	الرحلة
في	في
الأسبوع	الأسبوع
قادم	الماضي
,	.
ذهبت	ذهبت
إلى	إلى
المكة	مكة
مع	مع
زملاء	الزملاء
للعمرة	للعمرة
.	.
حملن	حملنا
ملابس	ملابس
كثير	كثيرة
لاستعداد	لاستعداد
للرحلة	للرحلة
والعمرة	والعمرة
.	.
في	في
الرحلة	الرحلة
م	ما
	كانت
عندن	عندنا
الصعوبات	صعوبات
,	،
ولكن	ولكن
	كانت
مشكلة	المشكلة
في	في
المكيف	مكيف
السيارةز	السيارة ،
سفرن	سافرنا
بدون	بدون
المكيف	مكيف
في	في
درجة	درجة
حرارة	حرارة
مرتفعة	مرتفعة
.	.
ذهبن	ذهبنا
من	من
الرياض	الرياض
بعد	بعد
صلاة	صلاة
الظهر	الظهر
في	في
سعة	الساعة
واحدة	الواحدة
ونقراء	وقرأنا
دعاء	دعاء
للسفر	السفر
,	،
قفن	وقفنا
أربعة	أربعة
مرة	مرات
لالطعم	للطعام
	،
و ريادة	وزيادة
بترول	البترول
	،
وينم	والنوم
وكل	وكل
شئ	شيء
.	.
وصلن	وصلنا
إلى	إلى
المكة	مكة
في	في
السعة	الساعة
عاشرة	العاشرة
ليلة	ليلا
وآتين	وذهبنا
للعمرة	للعمرة
مباشرة	مباشرة
,	،
وبعدها	وبعدها
صلين	صلينا
وجلسن	وجلسنا
في	في
المسجد	المسجد
الحرم	الحرام
حتى	حتى
صلاة	صلاة
الصبه	الصبح
.	.
هذه	هذه
الرحلة	الرحلة
,	،
الرحلة	رحلة
السعيدة	سعيدة
	،
وممتعة	وممتعة
	،
ومتعبة	ومتعبة
.	.

التخصص	التخصص
في	في
المستقبل	المستقبل
	.
أنني	إنني
أرغب	أرغب
جدابجد	جدا بجد
على	في
الداسية	دراسة
الشريعة	الشريعة
وتخصصها	والتخصص فيها
	؛
لكي	لكي
أفهم	أفهم
علوم	علوم
الدين	الدين
,	.

المفتاح	المفتاح
المضاع	الضائع
"	.
في	في
الإجازة	الإجازة
الصيفية	الصيفية
كنت	كنت
في	في
أمريكا	أمريكا
.	.
كنت	كنت
مع	مع
أسرتي	أسرتي
	،
	في
إحدى	إحدى
الليلي	الليالي
كنا	كنا
نسافرإلى	مسافرين إلى
المدينة	المدينة
التي	التي
تتزوج	ستتزوج
أختي	أختي
فيها	فيها
,	،
وقفنا	وقفنا
خلال	خلال
الطريق	الطريق
للراحة	للراحة
والعشاء	والعشاء
