Document	Raw	Corrected	Operation
AR-130-119813	التواصل	التواصل	NO_CHANGE
AR-130-119813	الاجتماعي	الاجتماعي	NO_CHANGE
AR-130-119813	و	ويتأثر	EDIT
AR-130-119813	يتآثروقد	وقد	EDIT
AR-130-119813	يؤثر	يؤثر	NO_CHANGE
AR-130-119813	عليه	عليه	NO_CHANGE
AR-130-119813	بطريقه	بطريقة	EDIT
AR-130-119813	خاطئه	خاطئة	EDIT
AR-130-119813	كما	كما	NO_CHANGE
AR-130-119813	ذكرنا	ذكرنا.	EDIT
AR-130-119813	.		DELETE
AR-130-119831	,الانسان		DELETE
AR-130-119831	في	فيه	EDIT
AR-130-119831	عديدين	عديد	EDIT
AR-130-119831	من	من	NO_CHANGE
AR-130-119831	ناس	الناس	EDIT
AR-130-119831	كان	كانت	EDIT
AR-130-119831	ثقافتهم	ثقافتهم	NO_CHANGE
AR-130-119831	سيئ	سيئة،	EDIT
AR-130-119831		ما	INSERT
AR-130-119831	ماكانو	كانوا	EDIT
AR-130-119831	منضمين	منضمين	NO_CHANGE
AR-130-119831	مع		DELETE
AR-130-119831	مجتمع	لمجتمع	EDIT
AR-130-119831	وفي	وفيه	EDIT
AR-130-119831	بعضهم	بعضهم	NO_CHANGE
AR-130-119831	مع	مع	NO_CHANGE
AR-130-119831	ناس.حياه	ناس.	EDIT
AR-130-119831		الحياة	INSERT
AR-130-119831	هي	هي	NO_CHANGE
AR-130-119831	اصلان	أصلا	EDIT
AR-130-119831	حيات	حياة	EDIT
AR-130-119831	الانسان	الإنسان،	EDIT
AR-130-119831	كيف	كيف	NO_CHANGE
AR-130-119831	يعيش	يعيش	NO_CHANGE
AR-130-119831	على	على	NO_CHANGE
AR-130-119831	الارض	الأرض،	EDIT
AR-130-119831	هدا	هذا	EDIT
AR-130-119831	واحب	واجب	EDIT
AR-130-119831	علين	علينا	EDIT
AR-130-119831	ان	أن	EDIT
AR-130-119831	ا		DELETE
AR-130-119831	كو		DELETE
AR-130-119831	ن		DELETE
AR-130-119831	يف		DELETE
AR-130-119831	نتعامل	نتعامل	NO_CHANGE
AR-130-119831	مع	معهم	EDIT
AR-130-119831	هم	[INCOMPLETE]	EDIT
AR-130-121991965	لوسائل	لوسائل	NO_CHANGE
AR-130-121991965	التواصل	التواصل	NO_CHANGE
AR-130-121991965	الأجتماعي	الاجتماعي	EDIT
AR-130-121991965	تأثير	تأثير	NO_CHANGE
AR-130-121991965	على	على	NO_CHANGE
AR-130-121991965	الفرد	الفرد	NO_CHANGE
AR-130-121991965	و		DELETE
AR-130-121991965	المجتمع,	والمجتمع،	EDIT
AR-130-121991965	منها	منها	NO_CHANGE
AR-130-121991965	تأثير	تأثير	NO_CHANGE
AR-130-121991965	إيجابي	إيجابي	NO_CHANGE
AR-130-121991965	و		DELETE
AR-130-121991965	منها	ومنها	EDIT
AR-130-121991965	سلبي.	سلبي.	NO_CHANGE
AR-130-121991965	تأثير	تأثير	NO_CHANGE
AR-130-121991965	التواصل	التواصل	NO_CHANGE
AR-130-121991965	الإجتماعي	الاجتماعي	EDIT
AR-130-121991965	السلبي	السلبي	NO_CHANGE
AR-130-121991965	على	على	NO_CHANGE
AR-130-121991965	الفرد	الفرد:	EDIT
AR-130-121991965	:		DELETE
AR-130-121991965	هو	هو	NO_CHANGE
AR-130-121991965	ان	أن	EDIT
AR-130-121991965	الفرد	الفرد	NO_CHANGE
AR-130-121991965	يستخدمه	يستخدمه	NO_CHANGE
AR-130-121991965	بطريقة	بطريقة	NO_CHANGE
AR-130-121991965	غير	غير	NO_CHANGE
AR-130-121991965	لائقة	لائقة	NO_CHANGE
AR-130-121991965	بسبب	تسبب	EDIT
AR-130-121991965	له	له	NO_CHANGE
AR-130-121991965	المشاكل	المشاكل	NO_CHANGE
AR-130-121991965	و		DELETE
AR-130-121991965	الأمراض,	والأمراض،	EDIT
AR-130-121991965	و		DELETE
AR-130-121991965	نقصد	ونقصد	EDIT
AR-130-121991965	بالامراض	بالأمراض	EDIT
AR-130-121991965	هو		DELETE
AR-130-121991965	ان	أن	EDIT
AR-130-121991965	الفرد	الفرد	NO_CHANGE
AR-130-121991965	اصبح	أصبح	EDIT
AR-130-121991965	لا	لا	NO_CHANGE
AR-130-121991965	يريد	يريد	NO_CHANGE
AR-130-121991965	التحرك	التحرك	NO_CHANGE
AR-130-121991965	او	أو	EDIT
AR-130-121991965	الخروج	الخروج	NO_CHANGE
AR-130-121991965	خارج	خارج	NO_CHANGE
AR-130-121991965	المنزل	المنزل	NO_CHANGE
AR-130-121991965	او	أو	EDIT
AR-130-121991965	ممارسه	ممارسة	EDIT
AR-130-121991965	الرياضة	الرياضة،	EDIT
AR-130-121991965	اصبح	أصبح	EDIT
AR-130-121991965	فقط	فقط	NO_CHANGE
AR-130-121991965	يريد	يريد	NO_CHANGE
AR-130-121991965	الاكل	الأكل	EDIT
AR-130-121991965	و		DELETE
AR-130-121991965	استخدام	واستخدام	EDIT
AR-130-121991965	وسائل	وسائل	NO_CHANGE
AR-130-121991965	التواصل	التواصل	NO_CHANGE
AR-130-121991965	الاجتماعي.	الاجتماعي.	NO_CHANGE
AR-130-121991965	اما	أما	EDIT
AR-130-121991965	بالنسبة	بالنسبة	NO_CHANGE
AR-130-121991965	للجانب	للجانب	NO_CHANGE
AR-130-121991965	الاجابي	الإيجابي	EDIT
AR-130-121991965	هو	هو	NO_CHANGE
AR-130-121991965	ان	أن	EDIT
AR-130-121991965	الفرد	الفرد	NO_CHANGE
AR-130-121991965	يستطيع	يستطيع	NO_CHANGE
AR-130-121991965	ان	أن	EDIT
AR-130-121991965	يستخدم	يستخدم	NO_CHANGE
AR-130-121991965	هذه	هذه	NO_CHANGE
AR-130-121991965	الوسائل	الوسائل	NO_CHANGE
AR-130-121991965	للدراسة	للدراسة	NO_CHANGE
AR-130-121991965	او	أو	EDIT
AR-130-121991965	التواصل	التواصل	NO_CHANGE
AR-130-121991965	مع	مع	NO_CHANGE
AR-130-121991965	احد	أحد	EDIT
AR-130-121991965	المدرسين	المدرسين	NO_CHANGE
AR-130-121991965	للاستفسار	للاستفسار	NO_CHANGE
AR-130-121991965	عن	عن	NO_CHANGE
AR-130-121991965	سؤال	سؤال	NO_CHANGE
AR-130-121991965	او	أو	EDIT
AR-130-121991965	التواصل	التواصل	NO_CHANGE
AR-130-121991965	مع	مع	NO_CHANGE
AR-130-121991965	شخص	شخص	NO_CHANGE
AR-130-121991965	عزيز	عزيز	NO_CHANGE
AR-130-121991965	مقرب	مقرب	NO_CHANGE
AR-130-121991965	او	أو	EDIT
AR-130-121991965	بعيد	بعيد	NO_CHANGE
AR-130-121991965	عنه.	عنه.	NO_CHANGE
AR-130-121991965	كما	كما	NO_CHANGE
AR-130-121991965	انها	أنها	EDIT
AR-130-121991965	من	من	NO_CHANGE
AR-130-121991965	الممكن	الممكن	NO_CHANGE
AR-130-121991965	ان	أن	EDIT
AR-130-121991965	تقرب	تقرب	NO_CHANGE
AR-130-121991965	علاقة	علاقة	NO_CHANGE
AR-130-121991965	الافراد	الأفراد	EDIT
AR-130-121991965	ببعضهم.	ببعضهم.	NO_CHANGE
AR-130-121991965	اما	أما	EDIT
AR-130-121991965	بالنسبة	بالنسبة	NO_CHANGE
AR-130-121991965	لتأثيرها	لتأثيرها	NO_CHANGE
AR-130-121991965	على	على	NO_CHANGE
AR-130-121991965	المجتمع	المجتمع	NO_CHANGE
AR-130-121991965	و		DELETE
AR-130-121991965	هي	فهي	EDIT
AR-130-121991965	تنمي	تنمي	NO_CHANGE
AR-130-121991965	المجتمع	المجتمع	NO_CHANGE
AR-130-121991965	و		DELETE
AR-130-121991965	ترقيه.	وترقيه.	EDIT
AR-130-165859	وسائل	وسائل	NO_CHANGE
AR-130-165859	التواصل	التواصل	NO_CHANGE
AR-130-165859	الإجتماعي,	الاجتماعي	EDIT
AR-130-165859	بات	بات	NO_CHANGE
AR-130-165859	يستخدمهُ	يستخدمها	EDIT
AR-130-165859	الصغير	الصغير	NO_CHANGE
AR-130-165859	والكبير.	والكبير.	NO_CHANGE
AR-130-165859	هو	هي	EDIT
AR-130-165859	عالم	عالم	NO_CHANGE
AR-130-165859	آخر	آخر	NO_CHANGE
AR-130-165859	يلجأ	يلجأ	NO_CHANGE
AR-130-165859	اليه	إليه	EDIT
AR-130-165859	الفرد	الفرد	NO_CHANGE
AR-130-165859	ليقضي	ليقضي	NO_CHANGE
AR-130-165859	فيه	فيه	NO_CHANGE
AR-130-165859	بعض	بعض	NO_CHANGE
AR-130-165859	الوقت.	الوقت.	NO_CHANGE
AR-130-165859	لكنه	لكنها	EDIT
AR-130-165859	سلاح	سلاح	NO_CHANGE
AR-130-165859	ذو	ذو	NO_CHANGE
AR-130-165859	حدين	حدين	NO_CHANGE
AR-130-165859	قد	قد	NO_CHANGE
AR-130-165859	يفيد	يفيد	NO_CHANGE
AR-130-165859	من	من	NO_CHANGE
AR-130-165859	يحسن	يحسن	NO_CHANGE
AR-130-165859	استخدامه	استخدامه	NO_CHANGE
AR-130-165859	في	في	NO_CHANGE
AR-130-165859	التواصل	التواصل	NO_CHANGE
AR-130-165859	مع	مع	NO_CHANGE
AR-130-165859	الأصدقاء	الأصدقاء	NO_CHANGE
AR-130-165859	والتطلع	والتطلع	NO_CHANGE
AR-130-165859	إلى	إلى	NO_CHANGE
AR-130-165859	آخر	آخر	NO_CHANGE
AR-130-165859	الأخبار	الأخبار	NO_CHANGE
AR-130-165859	وقد	وقد	NO_CHANGE
AR-130-165859	يستخدمه	يستخدمه	NO_CHANGE
AR-130-165859	البعض	البعض	NO_CHANGE
AR-130-165859	للتجارة	للتجارة	NO_CHANGE
AR-130-165859	وربح	وربح	NO_CHANGE
AR-130-165859	الأموال.	الأموال.	NO_CHANGE
AR-130-165859	ولكن	ولكن	NO_CHANGE
AR-130-165859	هناك	هناك	NO_CHANGE
AR-130-165859	سلبيات	سلبيات	NO_CHANGE
AR-130-165859	كثيرة	كثيرة	NO_CHANGE
AR-130-165859	لمن	لمن	NO_CHANGE
AR-130-165859	يسيء	يسيء	NO_CHANGE
AR-130-165859	إستخدامه	استخدامه	EDIT
AR-130-165859	ويؤدي	ويؤدي	NO_CHANGE
AR-130-165859	إلى	إلى	NO_CHANGE
AR-130-165859	ضياعه.	ضياعه.	NO_CHANGE
AR-130-165859	على	على	NO_CHANGE
AR-130-165859	سبيل	سبيل	NO_CHANGE
AR-130-165859	المثال	المثال	NO_CHANGE
AR-130-165859	إدمان	إدمان	NO_CHANGE
AR-130-165859	هذه	هذه	NO_CHANGE
AR-130-165859	المواقع	المواقع	NO_CHANGE
AR-130-165859	تؤدي	يؤدي	EDIT
AR-130-165859	إلى	إلى	NO_CHANGE
AR-130-165859	كوارث	كوارث	NO_CHANGE
AR-130-165859	على	على	NO_CHANGE
AR-130-165859	الفرد	الفرد	NO_CHANGE
AR-130-165859	ذاته	ذاته	NO_CHANGE
AR-130-165859	والمجنمع	والمجتمع	EDIT
AR-130-165859	أيضا.	أيضا،	EDIT
AR-130-165859	مثل	مثل	NO_CHANGE
AR-130-165859	مشاكل	مشاكل	NO_CHANGE
AR-130-165859	الطلاق	الطلاق	NO_CHANGE
AR-130-165859	والتشتت	والتشتت	NO_CHANGE
AR-130-165859	الأسري	الأسري	NO_CHANGE
AR-130-165859	وأيضا	وأيضا	NO_CHANGE
AR-130-165859	ضياع	ضياع	NO_CHANGE
AR-130-165859	الأبناء	الأبناء	NO_CHANGE
AR-130-165859	لعدم	لعدم	NO_CHANGE
AR-130-165859	راقبة	رقابة	EDIT
AR-130-165859	الوالدين	الوالدين.	EDIT
AR-130-165859	.		DELETE
AR-130-165859	وضياع	وضياع	NO_CHANGE
AR-130-165859	الأسرة	الأسرة	NO_CHANGE
AR-130-165859	من	من	NO_CHANGE
AR-130-165859	ضياع	ضياع	NO_CHANGE
AR-130-165859	المجتمع	المجتمع	NO_CHANGE
AR-130-165859	لأن	لأن	NO_CHANGE
AR-130-165859	الأسره	الأسرة	EDIT
AR-130-165859	السليمة	السليمة	NO_CHANGE
AR-130-165859	هي	هي	NO_CHANGE
AR-130-165859	ألأساس	الأساس	EDIT
AR-130-165859	لبناء	لبناء	NO_CHANGE
AR-130-165859	مجتمع	مجتمع	NO_CHANGE
AR-130-165859	سليم.	سليم.	NO_CHANGE
AR-130-165949	ثقافة	ثقافة	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	تعتبر	تعتبر	NO_CHANGE
AR-130-165949	ثقافة	ثقافة	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	من	من	NO_CHANGE
AR-130-165949	اهم	أهم	EDIT
AR-130-165949	الثقافات	الثقافات	NO_CHANGE
AR-130-165949	التي	التي	NO_CHANGE
AR-130-165949	يجب	يجب	NO_CHANGE
AR-130-165949	تعززيها	تعزيزها	EDIT
AR-130-165949	في	في	NO_CHANGE
AR-130-165949	كل	كل	NO_CHANGE
AR-130-165949	المجتمعات	المجتمعات	NO_CHANGE
AR-130-165949	سواءاً	سواء	EDIT
AR-130-165949	كانت	كانت	NO_CHANGE
AR-130-165949	عربية	عربية	NO_CHANGE
AR-130-165949	أو	أو	NO_CHANGE
AR-130-165949	أجنبية،	أجنبية.	EDIT
AR-130-165949	و		DELETE
AR-130-165949	قد	وقد	EDIT
AR-130-165949	حرصت	حرصت	NO_CHANGE
AR-130-165949	دولة	دولة	NO_CHANGE
AR-130-165949	الإمارات	الإمارات	NO_CHANGE
AR-130-165949	العربية	العربية	NO_CHANGE
AR-130-165949	المتحدة	المتحدة	NO_CHANGE
AR-130-165949	على	على	NO_CHANGE
AR-130-165949	غرس	غرس	NO_CHANGE
AR-130-165949	ثقافة	ثقافة	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	بين	بين	NO_CHANGE
AR-130-165949	أبناء	أبناء	NO_CHANGE
AR-130-165949	شعبها	شعبها	NO_CHANGE
AR-130-165949	من	من	NO_CHANGE
AR-130-165949	خلال	خلال	NO_CHANGE
AR-130-165949	إطلاق	إطلاق	NO_CHANGE
AR-130-165949	إسم	اسم	EDIT
AR-130-165949	عام	عام	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	على	على	NO_CHANGE
AR-130-165949	عام	عام	NO_CHANGE
AR-130-165949	٢٠١٩،	٢٠١٩.	EDIT
AR-130-165949	ومن	ومن	NO_CHANGE
AR-130-165949	خلال	خلال	NO_CHANGE
AR-130-165949	هذه	هذه	NO_CHANGE
AR-130-165949	البادره	المبادرة	EDIT
AR-130-165949	تم	تم	NO_CHANGE
AR-130-165949	عمل	عمل	NO_CHANGE
AR-130-165949	محاضرات	محاضرات	NO_CHANGE
AR-130-165949	وتجمعات	وتجمعات	NO_CHANGE
AR-130-165949	وملتقيات	وملتقيات	NO_CHANGE
AR-130-165949	لنشر	لنشر	NO_CHANGE
AR-130-165949	ثقافة	ثقافة	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	ولتعريف	ولتعريف	NO_CHANGE
AR-130-165949	آبناء	أبناء	EDIT
AR-130-165949	الشعب	الشعب	NO_CHANGE
AR-130-165949	عليها	عليها	NO_CHANGE
AR-130-165949	أكثر،	أكثر.	EDIT
AR-130-165949	وقد	وقد	NO_CHANGE
AR-130-165949	ساهمت	ساهمت	NO_CHANGE
AR-130-165949	هذه	هذه	NO_CHANGE
AR-130-165949	الطرق	الطرق	NO_CHANGE
AR-130-165949	على	في	EDIT
AR-130-165949	نشر	نشر	NO_CHANGE
AR-130-165949	ثقافة	ثقافة	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	اكثر	أكثر	EDIT
AR-130-165949	وتعزيزها	وتعزيزها	NO_CHANGE
AR-130-165949	بين	بين	NO_CHANGE
AR-130-165949	الشعب	الشعب	NO_CHANGE
AR-130-165949	الإماراتي	الإماراتي،	EDIT
AR-130-165949	وساهمت	وساهمت	NO_CHANGE
AR-130-165949	على	في	EDIT
AR-130-165949	تشجيع	تشجيع	NO_CHANGE
AR-130-165949	كل	كل	NO_CHANGE
AR-130-165949	مواطن	مواطن	NO_CHANGE
AR-130-165949	الى	على	EDIT
AR-130-165949	نشر	نشر	NO_CHANGE
AR-130-165949	هذه	هذه	NO_CHANGE
AR-130-165949	الثقافه	الثقافة	EDIT
AR-130-165949	بين	بين	NO_CHANGE
AR-130-165949	افراد	أفراد	EDIT
AR-130-165949	اسرته	أسرته	EDIT
AR-130-165949	والبيئه	والبيئة	EDIT
AR-130-165949	المحيطه	المحيطة	EDIT
AR-130-165949	به	به	NO_CHANGE
AR-130-165949	عن	عن	NO_CHANGE
AR-130-165949	طريق	طريق	NO_CHANGE
AR-130-165949	تعليمهم	تعليمهم	NO_CHANGE
AR-130-165949	ماقد	ما	EDIT
AR-130-165949		قد	INSERT
AR-130-165949	تعلمه	تعلمه	NO_CHANGE
AR-130-165949	عن	عن	NO_CHANGE
AR-130-165949	ثقافة	ثقافة	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	في	في	NO_CHANGE
AR-130-165949	الملتقيات	الملتقيات	NO_CHANGE
AR-130-165949	والمحاضرات	والمحاضرات	NO_CHANGE
AR-130-165949	التي	التي	NO_CHANGE
AR-130-165949	حضرها	حضرها	NO_CHANGE
AR-130-165949	من	من	NO_CHANGE
AR-130-165949	قبل.	قبل.	NO_CHANGE
AR-130-165949	ايضاً	أيضا	EDIT
AR-130-165949	من	من	NO_CHANGE
AR-130-165949	الطرق	الطرق	NO_CHANGE
AR-130-165949	الآخرى	الأخرى	EDIT
AR-130-165949	التي	التي	NO_CHANGE
AR-130-165949	تساعد	تساعد	NO_CHANGE
AR-130-165949	الناس	الناس	NO_CHANGE
AR-130-165949	على	على	NO_CHANGE
AR-130-165949	تعزيز	تعزيز	NO_CHANGE
AR-130-165949	ثقافة	ثقافة	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	فيهم	فيهم	NO_CHANGE
AR-130-165949	هي	هي	NO_CHANGE
AR-130-165949	الاقتداء	الاقتداء	NO_CHANGE
AR-130-165949	برسولنا	برسولنا	NO_CHANGE
AR-130-165949	الكريم	الكريم	NO_CHANGE
AR-130-165949	محمد	محمد	NO_CHANGE
AR-130-165949	صل	صلى	EDIT
AR-130-165949	الله	الله	NO_CHANGE
AR-130-165949	عليه	عليه	NO_CHANGE
AR-130-165949	وسلم	وسلم،	EDIT
AR-130-165949	فهو	فهو	NO_CHANGE
AR-130-165949	قدوتنا	قدوتنا	NO_CHANGE
AR-130-165949	في	في	NO_CHANGE
AR-130-165949	التسامح	التسامح	NO_CHANGE
AR-130-165949	والصفح	والصفح	NO_CHANGE
AR-130-165949	والعفو،	والعفو.	EDIT
AR-130-165949	فيجب	فيجب	NO_CHANGE
AR-130-165949	على	على	NO_CHANGE
AR-130-165949	المرء	المرء	NO_CHANGE
AR-130-165949	أن	أن	NO_CHANGE
AR-130-165949	يحتسب	يحتسب	NO_CHANGE
AR-130-165949	الأجر	الأجر	NO_CHANGE
AR-130-165949	ويسامح	ويسامح	NO_CHANGE
AR-130-165949	ويعفو	ويعفو	NO_CHANGE
AR-130-165949	عند	عند	NO_CHANGE
AR-130-165949	المقدرة.	المقدرة.	NO_CHANGE
AR-130-168718	تعتمد	تعتمد	NO_CHANGE
AR-130-168718	الكثير	الكثير	NO_CHANGE
AR-130-168718	من	من	NO_CHANGE
AR-130-168718	المؤسسات	المؤسسات	NO_CHANGE
AR-130-168718	و		DELETE
AR-130-168718	الدوائر	والدوائر	EDIT
AR-130-168718	الحكوميه	الحكومية	EDIT
AR-130-168718	في	في	NO_CHANGE
AR-130-168718	دولة	دولة	NO_CHANGE
AR-130-168718	الامارات	الإمارات	EDIT
AR-130-168718	على	على	NO_CHANGE
AR-130-168718	نشر	نشر	NO_CHANGE
AR-130-168718	آخر	آخر	NO_CHANGE
AR-130-168718	أخبارها	أخبارها	NO_CHANGE
AR-130-168718	و		DELETE
AR-130-168718	عن	وعن	EDIT
AR-130-168718	احتياجاتها	احتياجاتها	NO_CHANGE
AR-130-168718	لموضفين	لموظفين	EDIT
AR-130-168718	عبر	عبر	NO_CHANGE
AR-130-168718	برامج	برامج	NO_CHANGE
AR-130-168718	التواصل	التواصل	NO_CHANGE
AR-130-168718	الالكتروني	الإلكتروني	EDIT
AR-130-168718	المنوعه،	المنوعة،	EDIT
AR-130-168718	ف		DELETE
AR-130-168718	يُجبر	فيجبر	EDIT
AR-130-168718	افراد	أفراد	EDIT
AR-130-168718	المجتمع	المجتمع	NO_CHANGE
AR-130-168718	على	على	NO_CHANGE
AR-130-168718	وجودهم	وجودهم	NO_CHANGE
AR-130-168718	في	في	NO_CHANGE
AR-130-168718	ساحة	ساحة	NO_CHANGE
AR-130-168718	برامج	برامج	NO_CHANGE
AR-130-168718	التواصل	التواصل	NO_CHANGE
AR-130-168718	الاجتماعي	الاجتماعي	NO_CHANGE
AR-130-168718	ليطلعو	ليطلعوا	EDIT
AR-130-168718	على	على	NO_CHANGE
AR-130-168718	آخر	آخر	NO_CHANGE
AR-130-168718	الاخبار	الأخبار	EDIT
AR-130-168718	و		DELETE
AR-130-168718	المستجدات	والمستجدات	EDIT
AR-130-168718	التي	التي	NO_CHANGE
AR-130-168718	تمر	تمر	NO_CHANGE
AR-130-168718	بها	بها	NO_CHANGE
AR-130-168718	دولتهم.	دولتهم.	NO_CHANGE
AR-130-168718	تأثر	تؤثر	EDIT
AR-130-168718	وسائل	وسائل	NO_CHANGE
AR-130-168718	التواصل	التواصل	NO_CHANGE
AR-130-168718	الاجتماعي	الاجتماعي	NO_CHANGE
AR-130-168718	على	على	NO_CHANGE
AR-130-168718	الافراد	الأفراد	EDIT
AR-130-168718	و		DELETE
AR-130-168718	المجتمع	والمجتمع	EDIT
AR-130-168718	بطرق	بطرق	NO_CHANGE
AR-130-168718	إيجابيه	إيجابية	EDIT
AR-130-168718	وسلبيه	وسلبية	EDIT
AR-130-168718	في	في	NO_CHANGE
AR-130-168718	آن	آن	NO_CHANGE
AR-130-168718	واحد.	واحد.	NO_CHANGE
AR-130-168718	من	من	NO_CHANGE
AR-130-168718	ايجابيات	إيجابيات	EDIT
AR-130-168718	وسائل	وسائل	NO_CHANGE
AR-130-168718	التواصل	التواصل	NO_CHANGE
AR-130-168718	لاجتماعيه	الاجتماعي	EDIT
AR-130-168718	على	على	NO_CHANGE
AR-130-168718	الفرد	الفرد	NO_CHANGE
AR-130-168718	و		DELETE
AR-130-168718	المجتمع	والمجتمع	EDIT
AR-130-168718	انها	أنها	EDIT
AR-130-168718	تبقيهم	تبقيهم	NO_CHANGE
AR-130-168718	على	على	NO_CHANGE
AR-130-168718	استطلاع	استطلاع	NO_CHANGE
AR-130-168718	دائم	دائم	NO_CHANGE
AR-130-168718	بآخر	بآخر	NO_CHANGE
AR-130-168718	الاخبار	الأخبار	EDIT
AR-130-168718	و		DELETE
AR-130-168718	المستجدات	والمستجدات.	EDIT
AR-130-168718	و		DELETE
AR-130-168718	ايضا	وأيضا	EDIT
AR-130-168718	تبقي	تبقي	NO_CHANGE
AR-130-168718	المجتمعات	المجتمعات	NO_CHANGE
AR-130-168718	في	في	NO_CHANGE
AR-130-168718	تواصل	تواصل	NO_CHANGE
AR-130-168718	دائم	دائم	NO_CHANGE
AR-130-168718	و		DELETE
AR-130-168718	مناقشه	ومناقشة	EDIT
AR-130-168718	بعض	بعض	NO_CHANGE
AR-130-168718	القضايا	القضايا	NO_CHANGE
AR-130-168718	التي	التي	NO_CHANGE
AR-130-168718	يمر	يمر	NO_CHANGE
AR-130-168718	فيها	بها	EDIT
AR-130-168718	مجتمعنا	مجتمعنا	NO_CHANGE
AR-130-168718	و		DELETE
AR-130-168718	عرض	وعرض	EDIT
AR-130-168718	الاسباب	الأسباب	EDIT
AR-130-168718	و		DELETE
AR-130-168718	التوصل	والتوصل	EDIT
AR-130-168718	الى	إلى	EDIT
AR-130-168718	حلول	حلول	NO_CHANGE
AR-130-168718	لهذه	لهذه	NO_CHANGE
AR-130-168718	المشاكل.	المشاكل.	NO_CHANGE
AR-130-168718	وتأثر	وتؤثر	EDIT
AR-130-168718	ايضا	أيضا	EDIT
AR-130-168718	هذه	هذه	NO_CHANGE
AR-130-168718	الوسائل	الوسائل	NO_CHANGE
AR-130-168718	بطرق	بطرق	NO_CHANGE
