SOURCE	TARGET
التكنلوجيا	التكنولوجيا	REPLACE_OH+REPLACE_OM
قضت	قضت	UC
على	على	UC
كل	كل	UC
شي	شيء	REPLACE_OM
من	من	UC
خلال	خلال	UC
الهواتف	الهواتف	UC
يمكن	يمكن	UC
على	على	UC
الفرد	الفرد	UC
ان	أن	REPLACE_OH
ينهي	ينهي	UC
حاجاته	حاجاته	UC
من	من	UC
الهاتف	الهاتف	UC
من	من	UC
خلال	خلال	UC
البرامج	البرامج	UC
التعليميه	التعليمية	REPLACE_OT
والترفيهيه	والترفيهية	REPLACE_OT
وخاصتا	خاصة	REPLACE_XN
الاطفال	الأطفال	REPLACE_OH
والشباب	والشباب	UC
فهذا	فهذا	UC
مضر	مضر	UC
لصحتهم	لصحتهم	UC
النفسيه	النفسية	REPLACE_OT
والجسديه	والجسدية	REPLACE_OT
فكثرت	فكثرة	REPLACE_OT
قضاء	قضاء	UC
وقتهم	وقتهم	UC
على	على	UC
الهاتف	الهاتف	UC
يسبب	تسبب	REPLACE_MI
لهم	لهم	UC
ضعف	ضعفا	REPLACE_XC
فالنظر	في النظر	REPLACE_S
أيضا	أيضا	UC
هناك	هناك	UC
مشكله	مشكلة	REPLACE_OT
جدا	جدا	UC
كبيره	كبيرة	REPLACE_OT
وهي	وهي	UC
كيفيه	كيفية	REPLACE_OT
أستخدام	استخدام	REPLACE_OH
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
الكثير	الكثير	UC
منهم	منهم	UC
يستخدمون	يستخدمون	UC
وسائل	وسائل	UC
تواصل	التواصل	REPLACE_XF
الاجتماعي	الاجتماعي	UC
بطريقه	بطريقة	REPLACE_OT
خاطئه	خاطئة	REPLACE_OT
ممكن	يمكن	REPLACE_OR
أن	أن	UC
تضرالفرد	تضر الفرد	SPLIT
وهناك	وهناك	UC
الكثير	الكثير	UC
من	من	UC
الحلول	الحلول	UC
ومنها	ومنها	UC
يجب	يجب	UC
على	على	UC
جميع	جميع	UC
المدارس	المدارس	UC
توعية	توعية	UC
الطلاب	الطلاب	UC
وكيفية	بكيفية	REPLACE_OR
استخدامهم	استخدامهم	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بشكلا	بشكل	REPLACE_OD+REPLACE_OG
صحيح	صحيح	UC
لكي	لكي	UC
لا	لا	UC
يتضررون	يتضرروا	REPLACE_XC
من	من	UC
استخدامه	استخدامه	UC
بشكل	بشكل	UC
خاطئ	خاطئ	UC
وهذه	وهذه	UC
طريقه	طريقة	REPLACE_OT
صحيحه	صحيحة	REPLACE_OT
لتوعيتهم	لتوعيتهم	UC
منذ	منذ	UC
الصغر	الصغر	UC
وأيضا	وأيضا	UC
يجب	يجب	UC
توعية	توعية	UC
الفرد	الفرد	UC
وعمل	وعمل	UC
الحد	الحد	UC
الازم	اللازم	REPLACE_OM
لهم	له	REPLACE_MI
وأيضا	وأيضا	UC
هناك	هناك	UC
الكثير	الكثير	UC
من	من	UC
الإيجابيات	الإيجابيات	UC
ولكن	ولكن	UC
الاهم	الأهم	REPLACE_OH
ان	أن	REPLACE_OH
لا	لا	UC
يتعرضون	يتعرضوا	REPLACE_XC
للمخاطر	للمخاطر	UC
من	من	UC
استخدامه	استخدامه	UC
بشكل	بشكل	UC
خاطئ	خاطئ	UC

في	في	UC
هذا	هذا	UC
العصر	العصر	UC
الجديد	الجديد	UC
لقد	قد	REPLACE_MI
ظهرت	ظهرت	UC
الكثير	الكثير	UC
من	من	UC
تطبيقات	التطبيقات	REPLACE_XF
جديده	الجديدة	REPLACE_SW
التي	التي	UC
قد	قد	UC
توثر	تؤثر	REPLACE_OR
على	على	UC
الفرد	الفرد	UC
والمجتمع	والمجتمع	UC
هناك	هناك	UC
اشخاص	أشخاص	REPLACE_OH
يعانون	يعانون	UC
الكثير	الكثير	UC
من	من	UC
الوسائل	وسائل	REPLACE_XF
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لكي	لكن	REPLACE_OR
هناك	هناك	UC
اشخاص	أشخاص	REPLACE_OH
يستخدمون	يستخدمونها	REPLACE_XM
بشكل	بشكل	UC
سيء	سيئ	REPLACE_MI
هناك	هناك	UC
الكثير	كثير	REPLACE_XF
من	من	UC
الاطفال	الأطفال	REPLACE_OH
عانوا	عانوا	UC
من	من	UC
المشاكل	المشاكل	UC
الصحيه	الصحية	REPLACE_OT
والنفسيه	والنفسية	REPLACE_OT
واجهوا	واجهوا	UC
السب	السب	UC
الوقذف	والقذف	REPLACE_MI+REPLACE_OD
من	من	UC
اشخاص	أشخاص	REPLACE_OH
سيئين	سيئين	UC
كذلك	كذلك	UC
قررت	قررت	UC
دوله	دولة	REPLACE_OT
الامارات	الإمارات	REPLACE_OH
ان	أن	REPLACE_OH
تحرص	تحرص	UC
وتراقب	وتراقب	UC
هولاء	هؤلاء	REPLACE_OR
الاشخاص	الأشخاص	REPLACE_OH
الذين	الذين	UC
يستخدمون	يستخدمون	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بشكل	بشكل	UC
سيئ	سيئ	UC
جدآ	جدا	REPLACE_OR
وسائل	وسائل	UC
تواصل	التواصل	REPLACE_XF
الاجتماعي	الاجتماعي	UC
قد	قد	UC
تؤثر	تؤثر	UC
على	على	UC
المجتمع	المجتمع	UC
ايضا	أيضا	REPLACE_OH
نشر	نشر	UC
الصور	الصور	UC
ونشر	ونشر	UC
الاشاعات	الإشاعات	REPLACE_OH
والتهديد	والتهديد	UC
بين	بين	UC
الاشخاص	الأشخاص	REPLACE_OH
وتؤثر	يؤثر	REPLACE_MI
على	على	UC
الكثير	الكثير	UC
من	من	UC
المجالات	المجالات	UC
بين	بين	UC
الدول	الدول	UC
و الشعوب	والشعوب	MERGE
كذلك	كذلك	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
تؤثر	تؤثر	UC
على	على	UC
الفرد	الفرد	UC
على	على	UC
صحته	صحته	UC
و شخصيته	وشخصيته	MERGE
وكذلك	وكذلك	UC
مشاكل	مشاكل	UC
نفسيه	نفسية	REPLACE_OT
الذين	للذين	REPLACE_OR
واجهوا	واجهوه	REPLACE_XM
من	من	UC
الناس	الناس	UC
السيئين	السيئين	UC
من	من	UC
السب	السب	UC
والقذف	والقذف	UC
هناك	هناك	UC
الكثير	الكثير	UC
من	من	UC
الاطفال	الأطفال	REPLACE_OH
لديهم	لديهم	UC
هواتف	هواتف	UC
ذكيه	ذكية	REPLACE_OT
ولديهم	ولديهم	UC
برامج	برامج	UC
يتحادثون	يتحادثون	UC
بها	بها	UC
بين	بين	UC
الاصدقاء	الأصدقاء	REPLACE_OH
والتعارف	وللتعارف	REPLACE_OR
في	في	UC
هذا	هذا	UC
الجيل	الجيل	UC
الجديد	الجديد	UC
او	أو	REPLACE_OH
القادم	القادم	UC
سوف	سوف	UC
تزيد	تزيد	UC
الاثار	الآثار	REPLACE_OH
والمشاكل	والمشاكل	UC
بين	بين	UC
الفرد	الفرد	UC
والمجتمع	والمجتمع	UC
يجب	يجب	UC
امن	على	REPLACE_SW
الاولياء	أولياء	REPLACE_OH+REPLACE_XF
الامور	الأمور	REPLACE_OH
ان		DELETE_XM
اخذ	أخذ	REPLACE_OH
الحيطه	الحيطة	REPLACE_OT
والحذر	والحذر	UC
و مراقبة	ومراقبة	MERGE
ابنائهم	أبنائهم	REPLACE_OH
كيفيه	لكيفية	REPLACE_MI+REPLACE_OT
استخدام	استخدام	UC
وسائل	وسائل	UC
تواصل	التواصل	REPLACE_XF
الاجتماعي	الاجتماعي	UC
بشكل	بشكل	UC
جيد	جيد	UC

ان	إن	REPLACE_OH
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لها	لها	UC
تأثير	تأثير	UC
اجابي	إيجابي	REPLACE_OM+REPLACE_OR
وسلبي	وسلبي	UC
على	على	UC
الفرد	الفرد	UC
وهذا	وهذا	UC
يعتمد	يعتمد	UC
على	على	UC
طريقة	طريقة	UC
استخدام	استخدام	UC
الفرد	الفرد	UC
لها	لها	UC
ولاكنها	ولكن	REPLACE_MI+REPLACE_OD
بشكل	بشكل	UC
عام	عام	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
يؤثر	تؤثر	REPLACE_MI
بشكل	بشكل	UC
سلبي	سلبي	UC
على	على	UC
الفرد	الفرد	UC
على	على	UC
سبيل	سبيل	UC
المثال	المثال	UC
الافراط	الإفراط	REPLACE_OH
في	في	UC
استخدامه	استخدامها	REPLACE_MI
يسبب	يسبب	UC
العزله	العزلة	REPLACE_OT
والضعف	والضعف	UC
في	في	UC
النظر	النظر	UC
والكثير	والكثير	UC
من	من	UC
المشاكل	المشاكل	UC
الصحيه	الصحية	REPLACE_OT
هناك	هناك	UC
الكثير	الكثير	UC
من	من	UC
العائلات	العائلات	UC
تشتكي	تشتكي	UC
من	من	UC
اطفالها	أطفالها	REPLACE_OH
الذين	الذين	UC
يقضون	يقضون	UC
معضم	معظم	REPLACE_OR
وقتهم	وقتهم	UC
على	على	UC
التواصل	التواصل	UC
الجتماعي	الاجتماعي	REPLACE_OH+REPLACE_OM
وينسون	وينسون	UC
الجلوس	الجلوس	UC
مع	مع	UC
افراد	أفراد	REPLACE_OH
العائله	العائلة	REPLACE_OT
وتبادل	وتبادل	UC
الحديث	الحديث	UC
وبعض	وبعض	UC
الفراد	الأفراد	REPLACE_OM
يتأثر	يتأثر	UC
من	من	UC
المقاطع	المقاطع	UC
التي	التي	UC
ترسل	ترسل	UC
على	على	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
ولا	ولا	UC
يفكر	يفكر	UC
ما	ما	UC
اذا	إذا	REPLACE_OH
كانت	كانت	UC
هذه	هذه	UC
المقاطع	المقاطع	UC
اخلاقيه	أخلاقية	REPLACE_OH+REPLACE_OT
اوتناسب	أو تناسب	REPLACE_X
العادات	العادات	UC
والتقاليد	والتقاليد	UC
سيقوم	سيقوم	UC
بالتقليد	بالتقليد	UC
على	على	UC
الفور	الفور	UC
للتغلب	للتغلب	UC
على	على	UC
هذه	هذه	UC
المشكلات	المشكلات	UC
يجب	يجب	UC
على	على	UC
الفر	الفرد	REPLACE_OM
التقليل	التقليل	UC
من	من	UC
استخدام	استخدام	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
والجلوس	والجلوس	UC
مع	مع	UC
افراد	أفراد	REPLACE_OH
العائله	العائلة	REPLACE_OT
مده	مدة	REPLACE_OT
اطول	أطول	REPLACE_OH
ويحاول	ويحاول	UC
ان	أن	REPLACE_OH
يتخطى	يتخطى	UC
المقاطع	المقاطع	UC
الغير	غير	REPLACE_XF
اخلاقيه	الأخلاقية	REPLACE_OM+REPLACE_OT
والتي	والتي	UC
لا	لا	UC
تناسب	تناسب	UC
العادات	العادات	UC
والتقاليد	والتقاليد	UC
وعدم	وعدم	UC
التأثر	التأثر	UC
فيها	بها	REPLACE_MI+REPLACE_OR

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
و تأثيرها	وتأثيرها	MERGE
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
في	في	UC
عصرنا	عصرنا	UC
الحالي	الحالي	UC
تعددت	تعددت	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بكثرة	بكثرة	UC
اصبح	أصبح	REPLACE_OH
التواصل	التواصل	UC
سهل	سهلا	REPLACE_XC+REPLACE_XN
وسريع	وسريعا	REPLACE_XC
من	من	UC
خلال	خلال	UC
كبسة	كبسة	UC
بسيطة	بسيطة	UC
ستتحدث	ستتحدث	UC
لشخص	لشخص	UC
في	في	UC
النصف	النصف	UC
الأخر	الآخر	REPLACE_OH
من	من	UC
كرة	كرة	UC
الأرض	الأرض	UC
فاصبح	فأصبح	REPLACE_OH
الناس	الناس	UC
يتواصلون	يتواصلون	UC
من	من	UC
خلالها	خلالها	UC
بكثرة	بكثرة	UC
وعدم	ولا	REPLACE_SW
اللجوء	يلجؤون	REPLACE_SW
للعادة	للعادة	UC
القديمة	القديمة	UC
كالزيارة	كالزيارة	UC
وكتابة	وكتابة	UC
البرقية	البرقية	UC
والرسائل	والرسائل	UC
الورقية	الورقية	UC
سهلت	سهلت	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الإجتماعي	الاجتماعي	REPLACE_OH
الزيارات	الزيارات	UC
وأخذ	وأخذ	UC
السؤال	السؤال	UC
عن	عن	UC
الحال	الحال	UC
و الأحوال	والأحوال	MERGE
من	من	UC
الأقارب	الأقارب	UC
و الأصدقاء	والأصدقاء	MERGE
يمكنهم	يمكنهم	UC
من	من	UC
خلال	خلالها	REPLACE_XM
وهم	وهم	UC
في	في	UC
منازلهم	منازلهم	UC
التويتر	التويتر	UC
و	و	UC
الواتساب	الواتساب	UC
وغيره	وغيره	UC
	INCOMPLETE	INSERT_XM

في	في	UC
وقتنا	وقتنا	UC
الحالي	الحالي	UC
تعد	تعد	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
من	من	UC
اهم	أهم	REPLACE_OH
الوسائل	الوسائل	UC
في	في	UC
جميع	جميع	UC
انحاء	أنحاء	REPLACE_OH
العالم	العالم	UC
حيث	حيث	UC
ان	إن	REPLACE_OH
جميع	جميع	UC
الدول	الدول	UC
لابد	لا بد	SPLIT
لها	لها	UC
من	من	UC
التواصل	التواصل	UC
عبرها	عبرها	UC
وايضا	وأيضا	REPLACE_OH
جميع	جميع	UC
من	من	UC
في	في	UC
المجتمع	المجتمع	UC
يتواصلون	يتواصلون	UC
بها	بها	UC
ان	إن	REPLACE_OH
لها	لها	UC
جوانب	جوانب	UC
ايجابية	إيجابية	REPLACE_OH
كثيرة	كثيرة	UC
ولكن	ولكن	UC
جوانبها	جوانبها	UC
السلبية	السلبية	UC
اكثر	أكثر	REPLACE_OH
فتأثيرها	فتأثيرها	UC
الايجابي	الإيجابي	REPLACE_OH
هو	هو	UC
حفظ	حفظ	UC
الوقت	الوقت	UC
وتوفيره	وتوفيره	UC
والتواصل	والتواصل	UC
بين	بين	UC
افراد	أفراد	REPLACE_OH
المجتمع	المجتمع	UC
بسهولة	بسهولة	UC
الدراسة	الدراسة	UC
منها	منها	UC
او	أو	REPLACE_OH
استخدامها	استخدامها	UC
للتجارة	للتجارة	UC
والاعمال	والأعمال	REPLACE_OH
عبرها	عبرها	UC
ولكن	ولكن	UC
اذا	إذا	REPLACE_OH
ما	ما	UC
اتينا	أتينا	REPLACE_OH
الى	إلى	REPLACE_OH
الجوانب	الجوانب	UC
السلبية	السلبية	UC
وتأثيراتها	وتأثيراتها	UC
السيئة	السيئة	UC
فهي	فهي	UC
من	من	UC
الوسائل	الوسائل	UC
التي	التي	UC
تضر	تضر	UC
بصحتنا	بصحتنا	UC
وصحة	وصحة	UC
اعيننا	أعيننا	REPLACE_OH
اذا	إذا	REPLACE_OH
مكثنا	مكثنا	UC
عليها	عليها	UC
وقتا	وقتا	UC
طويلا	طويلا	UC
وايضا	وأيضا	REPLACE_OH
هناك	هناك	UC
تنمر	تنمر	UC
او	أو	REPLACE_OH
مشاكل	مشاكل	UC
اخري	أخرى	REPLACE_OA+REPLACE_OH
واختطافات	واختطافات	UC
وامور	وأمور	REPLACE_OH
جدية	جدية	UC
تحدث	تحدث	UC
من	من	UC
هذه	هذه	UC
المواقع	المواقع	UC
حيث	حيث	UC
ان	إن	REPLACE_OH
هناك	هناك	UC
اعمارا	أعمارا	REPLACE_OH
صغيرة	صغيرة	UC
او	أو	REPLACE_OH
من	من	UC
هم	هم	UC
قليلوا	قليلو	REPLACE_OD+REPLACE_OG
الوعي	الوعي	UC
يستخدمونها	يستخدمونها	UC
بطرق	بطرق	UC
خاطئة	خاطئة	UC
ومضرة	ومضرة	UC
وهناك	وهناك	UC
الكثير	الكثير	UC
من	من	UC
المشاكل	المشاكل	UC
الاسرية	الأسرية	REPLACE_OH
وتفكك	وتفكك	UC
العلاقات	العلاقات	UC
وغيرها	وغيرها	UC
الكثير	الكثير	UC
ولكن	ولكن	UC
لجميع	لجميع	UC
الاشياء	الأشياء	REPLACE_OH
جوانب	جوانب	UC
ايجابية	إيجابية	REPLACE_OH
وجوانب	وجوانب	UC
سلبية	سلبية	UC
فعلى	فعلى	UC
الناس	الناس	UC
توعية	توعية	UC
البعض	البعض	UC
ومعرفة	ومعرفة	UC
كيفية	كيفية	UC
استخدامها	استخدامها	UC
بشكل	بشكل	UC
صحيح	صحيح	UC
لكي	لكي	UC
يكون	يكون	UC
تأثيرها	تأثيرها	UC
على	على	UC
المجتمع	المجتمع	UC
وافرادة	وأفراده	REPLACE_OH+REPLACE_OT
تأثير	تأثيرا	REPLACE_XC
ايجابي	إيجابيا	REPLACE_OH+REPLACE_XC
اكثر	أكثر	REPLACE_OH
من	من	UC
ان	أن	REPLACE_OH
يكون	يكون	UC
سلبي	سلبيا	REPLACE_XC
ولكي	ولكي	UC
لايضرهم	لا يضرهم	SPLIT
ويكون	ويكون	UC
شيئ	شيئا	REPLACE_XC
ذو	ذو	UC
فائدة	فائدة	UC
لهم	لهم	UC

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
تاثر	تؤثر	REPLACE_OH
تآثيرا	تأثيرا	REPLACE_OH
قويا	قويا	UC
على	على	UC
الفرد	الفرد	UC
والمجتمع	والمجتمع	UC
وبالأخص	وبالأخص	UC
على	على	UC
الاطفال	الأطفال	REPLACE_OH
في	في	UC
الوقت	الوقت	UC
الحالي	الحالي	UC
الجميع	الجميع	UC
اصبح	أصبح	REPLACE_OH
على	على	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
من	من	UC
اهم	أهم	REPLACE_OH
اضرارها	أضرارها	REPLACE_OH
ان	أنهم	REPLACE_SW
لا	لا	UC
يجلسون	يجلسون	UC
مع	مع	UC
الاهل	الأهل	REPLACE_OH
جميع	جميع	UC
الوقت	الوقت	UC
على	على	UC
الهاتف	الهاتف	UC
ووسائل	ووسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
وهذا	وهذا	UC
مضر	مضر	UC
للصحه	للصحة	REPLACE_OT
وايضا	وأيضا	REPLACE_OH
يشتت	يشتت	UC
عقل	عقل	UC
الاطفال	الأطفال	REPLACE_OH
لانه	لأن	REPLACE_OH+REPLACE_XT
البعض	البعض	UC
ينشرون	ينشرون	UC
صور	صور	UC
عنف	عنف	UC
او	أو	REPLACE_OH
قصص	قصصا	REPLACE_XC
مرعبه	مرعبة	REPLACE_OT
وهذا	وهذا	UC
خطر	خطر	UC
جدا	جدا	UC
وايضا	وأيضا	REPLACE_OH
الجميع	الجميع	UC
اصبح	أصبح	REPLACE_OH
يظهر	يظهر	UC
اشائعات	إشاعات	REPLACE_OH
عبر	عبر	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لكي	لكي	UC
يصبح	يصبح	UC
مشهورا	مشهورا	UC
ومن	ومن	UC
الممكن	الممكن	UC
	أن	INSERT_XM
يسبب	تسبب	REPLACE_MI
امراض	أمراضا	REPLACE_OH+REPLACE_XC
من	من	UC
كثر	كثرة	REPLACE_XG
