SOURCE	TARGET
جوانب	جوانب	UC
إيجابية	إيجابية	UC
وأخرى	وأخرى	UC
سلبية	سلبية	UC
,	.	REPLACE_PC
بعض	بعض	UC
الآثار	الآثار	UC
السلبية	السلبية	UC
وهي	وهي	UC
أن	أن	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
والتكنولوجيا	والتكنولوجيا	UC
بجميع	بجميع	UC
أنواعها	أنواعها	UC
قادرة	قادرة	UC
على	على	UC
أن	أن	UC
تسيطر	تسيطر	UC
على	على	UC
الفرد	الفرد	UC
وتغزله	وتعزله	REPLACE_OR
عن	عن	UC
العالم	العالم	UC
والمجتمع	والمجتمع	UC
وتحبسه	وتحبسه	UC
وتغلقه	وتغلقه	UC
في	في	UC
عالم	عالم	UC
آخر	آخر	UC
,	.	REPLACE_PC
تأثر	يؤثر	REPLACE_MI+REPLACE_OR
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بصحة	بصحة	UC
الإنسان	الإنسان	UC
وحالته	وحالته	UC
المزاجية	المزاجية	UC
وتهدر	ويهدر	REPLACE_MI
الأوقات	الأوقات	UC
,	.	REPLACE_PC
لها	له	REPLACE_XG
آثار	آثار	UC
إيجابية	إيجابية	UC
وهي	وهي	UC
أنها	أنه	REPLACE_XG
تقوم	يقوم	REPLACE_MI
بتطوير	بتطوير	UC
الدولة	الدولة	UC
وازدهارها	وازدهارها	UC
وتنشأ	وتنشأ	UC
العلاقات	العلاقات	UC
الاجتماعية	الاجتماعية	UC
,	,	UC
تبادل	تبادل	UC
الخبرات	الخبرات	UC
والمنفعة	والمنفعة	UC
بين	بين	UC
الدول	الدول	UC
واكتساب	واكتساب	UC
مهارات	مهارات	UC
متعددة	متعددة	UC
من	من	UC
الحياة	الحياة	UC
,	,	UC
تجعل	يجعل	REPLACE_MI
الإنسان	الإنسان	UC
يبدع	يبدع	UC
ويبتكر	ويبتكر	UC
لأن	لأن	UC
التكنولوجيا	التكنولوجيا	UC
تعطي	تعطي	UC
مجالا	مجالا	UC
للأبداع	للإبداع	REPLACE_OH
.	.	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
تسمح	يسمح	REPLACE_MI
بإقامة	بإقامة	UC
العلاقات	العلاقات	UC
الاجتماعية	الاجتماعية	UC
والتعرف	والتعرف	UC
على	على	UC
أشخاص	أشخاص	UC
من	من	UC
أماكن	أماكن	UC
متعددة	متعددة	UC
ومختلفة	ومختلفة	UC
وهذا	وهذا	UC
جانب	جانب	UC
إيجابي	إيجابي	UC
للفرد	للفرد	UC
والمجتمع	والمجتمع	UC
.	.	UC

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
أحدثت	أحدثت	UC
تطورات	تطورات	UC
في	في	UC
زمننا	زمننا	UC
الحالي	الحالي	UC
مما	مما	UC
أدى	أدى	UC
	إلى	INSERT_XM
وجود	وجود	UC
العديد	العديد	UC
من	من	UC
التكنولوجيا	التكنولوجيا	UC
مثل	مثل	UC
الهواتف	الهواتف	UC
والحواسب	والحواسب	UC
وغيرها	وغيرها	UC
التي تستخدم	مما يستخدم	REPLACE_OD+REPLACE_OR
علم	عالم	REPLACE_OH+REPLACE_OM
الإنترنت	الإنترنت	UC
الذي	الذي	UC
يساعد	يساعد	UC
الناس	الناس	UC
في	في	UC
تسهيل	تسهيل	UC
الحياة	الحياة	UC
وتقديم	وتقديم	UC
الراحة	الراحة	UC
لهم	لهم	UC
من	من	UC
خلال	خلال	UC
تقديم	تقديم	UC
مهامهم	مهامهم	UC
بسهولة	بسهولة	UC
	.	INSERT_PM
ولكل	ولكل	UC
شي	شيء	REPLACE_OM
في	في	UC
الحياة	الحياة	UC
إيجابيات	إيجابيات	UC
وسلبيات	وسلبيات	UC
وكما	كما	REPLACE_MI
أن	أن	UC
لوسائل	لوسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
تأثيرا	تأثيرا	UC
على	على	UC
الفرد	الفرد	UC
والمجتع	والمجتع	UC
وسأتناول	وسأتناول	UC
ذالك	ذلك	REPLACE_OD
في	في	UC
بحثي	بحثي	UC
.	.	UC
أولا	أولا	UC
سوف	سوف	UC
أتحدث	أتحدث	UC
عن	عن	UC
إيجابيات	إيجابيات	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
	.	INSERT_PM
لمواقع	لمواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
إيجابيات	إيجابيات	UC
عديدة	عديدة	UC
منها	منها	UC
أنها	أنها	UC
تساعد	تساعد	UC
الناس	الناس	UC
في	في	UC
التواصل	التواصل	UC
مع	مع	UC
الآخرين	الآخرين	UC
من	من	UC
أنحاء	أنحاء	UC
العالم	العالم	UC
	,	INSERT_PM
كما	كما	UC
أنها	أنها	UC
تسهل	تسهل	UC
التواصل	التواصل	UC
بينهم	بينهم	UC
وأيضا	وأيضا	UC
تساعد	تساعد	UC
الناس	الناس	UC
على	على	UC
معرفت	معرفة	REPLACE_OT
أخبار	أخبار	UC
العالم	العالم	UC
وما	وما	UC
الذي	الذي	UC
يحدث	يحدث	UC
في	في	UC
العالم	العالم	UC
,	.	REPLACE_PC
بالإضافة	بالإضافة	UC
إلى	إلى	UC
أنها	أنها	UC
وسيلة	وسيلة	UC
فعالة	فعالة	UC
لترويج	لترويج	UC
الشركات	الشركات	UC
عن	عن	UC
منتجاتها	منتجاتها	UC
ووضع	ووضع	UC
إعلانات	إعلانات	UC
عنها	عنها	UC
في	في	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لتجلب	لتجلب	UC
أعجاب	إعجاب	REPLACE_OH
الناس	الناس	UC
لها	لها	UC
	.	INSERT_PM
وكما	وكما	UC
أنها	أنها	UC
تسهم	تسهم	UC
	في	INSERT_XM
تسهيل	تسهيل	UC
العلم	العلم	UC
من	من	UC
خلال	خلال	UC
البحث	البحث	UC
في	في	UC
الشبكة	الشبكة	UC
العنكبوتية	العنكبوتية	UC
وتسهل	وتسهل	UC
الواجبات	الواجبات	UC
والمهمات	والمهمات	UC
	.	INSERT_PM
ثانيا	ثانيا	UC
سوف	سوف	UC
أتحدث	أتحدث	UC
عن	عن	UC
سلبات	سلبيات	REPLACE_OM
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
	.	INSERT_PM
ورلوسائل	ولوسائل	REPLACE_OD
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
سلبيات	سلبيات	UC
عديدة	عديدة	UC
ومنها	ومنها	UC
أنها	أن	REPLACE_MI
كحثرة	كثرة	REPLACE_OD
الجلوس	الجلوس	UC
على	على	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
تؤدي	تؤدي	UC
إلى	إلى	UC
تهديير	تهدير	REPLACE_OD
الوقت	الوقت	UC
وتضييعه	وتضييعه	UC
دوتن	دون	REPLACE_OD
استغلاله	استغلاله	UC
في	في	UC
شي	شيء	REPLACE_OM
موفيد	مفيد	REPLACE_OD
	.	INSERT_PM
أيضا	أيضا	UC
تؤدي	تؤدي	UC
إلى	إلى	UC
أمراض	أمراض	UC
عديدة	عديدة	UC
جدا	جدا	UC
ومنها	ومنها	UC
ضعف	ضعف	UC
النظر	النظر	UC
وأمراض	وأمراض	UC
في	في	UC
الظهر	الظهر	UC
وأمراض	وأمراض	UC
في	في	UC
الأعصاب	الأعصاب	UC
والعضلات	والعضلات	UC
وتؤدي	وتؤدي	UC
إلى	إلى	UC
الوحدة	الوحدة	UC
والعزلة	والعزلة	UC
	.	INSERT_PM
كما	كما	UC
أن	أنه	REPLACE_XM
يمكن	يمكن	UC
للأشخاص	للأشخاص	UC
اختراق	اختراق	UC
موتقعك	موقعك	REPLACE_OD
ومعلوماتك	ومعلوماتك	UC
الشخصية	الشخصية	UC
واستغلالك	واستغلالك	UC
بها	بها	UC
من	من	UC
خلال	خلال	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
	,	INSERT_PM
كما	كما	UC
أنها	أنها	UC
طريقة	طريقة	UC
سهلة	سهلة	UC
لنشر	لنشر	UC
الإشاعات	الإشاعات	UC
بسهولة	بسهولة	UC
عبر	عبر	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
.	.	UC

مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
هي	هي	UC
تقنية	تقنية	UC
حديثة	حديثة	UC
و مبتكرة	ومبتكرة	MERGE
لتبادل	لتبادل	UC
المعلومات	المعلومات	UC
و الأفكار	والأفكار	MERGE
بين	بين	UC
المستخدمين	المستخدمين	UC
وهي	وهي	UC
تعتمد	تعتمد	UC
بشكل	بشكل	UC
أساسي	أساسي	UC
على	على	UC
الإنترنت	الإنترنت	UC
.	.	UC
لمواقع	لمواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
العديد	العديد	UC
من	من	UC
الإيجابيات	الإيجابيات	UC
و السلبيات	والسلبيات	MERGE
على	على	UC
الأفراد	الأفراد	UC
وكما	كما	REPLACE_MI
أنها	أنها	UC
قد	قد	UC
تؤدي	تؤدي	UC
أحيانا	أحيانا	UC
إلى	إلى	UC
الموت	الموت	UC
.	.	UC
سهل	سهل	UC
علينا	علينا	UC
هذا	هذا	UC
الاختراع	الاختراع	UC
طريقة	طريقة	UC
تواصلنا	تواصلنا	UC
مع	مع	UC
الآخرين	الآخرين	UC
حيث	حيث	UC
أن	إن	REPLACE_OH
بإمكاننا	بإمكاننا	UC
أن	أن	UC
نتحدث	نتحدث	UC
مع	مع	UC
شخص	شخص	UC
بعيد	بعيد	UC
عنا	عنا	UC
دون	دون	UC
الحاجة	الحاجة	UC
إلى	إلى	UC
لقاؤه	لقائه	REPLACE_XC
.	.	UC
كما	كما	UC
أن	أن	UC
هذا	هذا	UC
الاختراع	الاختراع	UC
ساعد	ساعد	UC
على	على	UC
القضاء	القضاء	UC
على	على	UC
الملل	الملل	UC
.	,	REPLACE_PC
و أصبح	وأصبح	MERGE
الآن	الآن	UC
بإمكاننا	بإمكاننا	UC
أن	أن	UC
نشغل	نشغل	UC
أنفسنا	أنفسنا	UC
بشيء	بشيء	UC
يفيدنا	يفيدنا	UC
.	,	REPLACE_PC
بل	بل	UC
أصبح	أصبح	UC
التعرف	التعرف	UC
على	على	UC
الأصدقاء	الأصدقاء	UC
بواسطة	بواسطة	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
في	في	UC
غاية	غاية	UC
السهولة	السهولة	UC
.	.	UC
لمواقع	لمواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
الكثير	الكثير	UC
من	من	UC
السلبيات	السلبيات	UC
وقد	وقد	UC
يؤدي	تؤدي	REPLACE_MI
كثرة	كثرة	UC
استخدامها	استخدامها	UC
إلى	إلى	UC
الوقوع	الوقوع	UC
في	في	UC
العديد	العديد	UC
من	من	UC
الأمراض	الأمراض	UC
	,	INSERT_PM
على	على	UC
سبيل	سبيل	UC
المثال	المثال	UC
:	:	UC
كثرة	كثرة	UC
الجلوس	الجلوس	UC
على	على	UC
الهاتف	الهاتف	UC
قد	قد	UC
يضر	تضر	REPLACE_MI
العين	العين	UC
وقد	وقد	UC
يؤدي	تؤدي	REPLACE_MI
إلى	إلى	UC
العمى	العمى	UC
.	.	UC
أيضا	أيضا	UC
كثرة	كثرة	UC
الجلوس	الجلوس	UC
على	على	UC
الهاتف	الهاتف	UC
يضر	تضر	REPLACE_MI
العمود	العمود	UC
الفقري	الفقري	UC
مما	مما	UC
يؤدي	يؤدي	UC
إلى	إلى	UC
انحناء	انحناء	UC
الظهر	الظهر	UC
.	.	UC
أن	إن	REPLACE_OH
إدمان	إدمان	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
يشكل	يشكل	UC
خطر	خطرا	REPLACE_XC+REPLACE_XN
كبير	كبيرا	REPLACE_XC
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
.	.	UC
في	في	UC
الختام	الختام	UC
,		DELETE_PM
من	من	UC
المهم	المهم	UC
جدا	جدا	UC
حسن	حسن	UC
استخدام	استخدام	UC
هذه	هذه	UC
المواقع	المواقع	UC
لأنه	لأن	REPLACE_XT
استخدامها	استخدامها	UC
بشكل	بشكل	UC
سيء	سيئ	REPLACE_MI
قد	قد	UC
يؤدي	يؤدي	UC
إلى	إلى	UC
سلبيات	سلبيات	UC
عديدة	عديدة	UC
.	.	UC

هناك	هناك	UC
أسباب	أسباب	UC
كثيرة	كثيرة	UC
يمكن	يمكن	UC
أن	أن	UC
تأثر	تؤثر	REPLACE_OR
على	على	UC
الفرد	الفرد	UC
والمجتمع	والمجتمع	UC
,	,	UC
ومن	ومن	UC
هذه	هذه	UC
الأسباب	الأسباب	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
,	.	REPLACE_PC
في	في	UC
هذه	هذه	UC
الأيام	الأيام	UC
التكنلوجيا	التكنولوجيا	REPLACE_OH+REPLACE_OM
قضت	قضت	UC
على	على	UC
كل	كل	UC
شي	شيء	REPLACE_OM
من	من	UC
خلال	خلال	UC
الهواتف	الهواتف	UC
,	,	UC
يمكن	يمكن	UC
على	على	UC
الفرد	الفرد	UC
أن	أن	UC
ينهى	ينهي	REPLACE_OA
حاجاته	حاجاته	UC
من	من	UC
الهاتف	الهاتف	UC
من	من	UC
خلال	خلال	UC
البرامج	البرامج	UC
التعليمية	التعليمية	UC
والترفيهية	والترفيهية	UC
وخاصتا	. خاصة	REPLACE_PM+REPLACE_XN
الأطفال	الأطفال	UC
والشباب	والشباب	UC
فهذا	فهذا	UC
مضر	مضر	UC
لصحتهم	لصحتهم	UC
النفسية	النفسية	UC
والجسدية	والجسدية	UC
	,	INSERT_PM
فكثرت	فكثرة	REPLACE_OT
قضاء	قضاء	UC
وقتهم	وقتهم	UC
على	على	UC
الهاتف	الهاتف	UC
يسبب	تسبب	REPLACE_MI
لهم	لهم	UC
ضعف	ضعفا	REPLACE_XC
فالنظر	في النظر	REPLACE_S
,	.	REPLACE_PC
أيضا	أيضا	UC
هناك	هناك	UC
مشكلة	مشكلة	UC
جدا	جدا	UC
كبيرة	كبيرة	UC
,		DELETE_PM
وهي	وهي	UC
كيفية	كيفية	UC
استخدام	استخدام	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
	,	INSERT_PM
الكثير	الكثير	UC
منهم	منهم	UC
يستخدمون	يستخدمون	UC
وسائل	وسائل	UC
تواصل	التواصل	REPLACE_XF
الاجتماعي	الاجتماعي	UC
بطريقة	بطريقة	UC
خاطئة	خاطئة	UC
ممكن	يمكن	REPLACE_OR
أن	أن	UC
تضرالفرد	تضر الفرد	SPLIT
,	.	REPLACE_PC
وهناك	وهناك	UC
الكثير	الكثير	UC
من	من	UC
الحلول	الحلول	UC
ومنها	ومنها	UC
يجب	يجب	UC
على	على	UC
جميع	جميع	UC
المدارس	المدارس	UC
توعية	توعية	UC
الطلاب	الطلاب	UC
وكيفية	بكيفية	REPLACE_OR
استخدامهم	استخدامهم	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بشكلا	بشكل	REPLACE_OD+REPLACE_OG
صحيح	صحيح	UC
لكي	لكي	UC
لا	لا	UC
يتضررون	يتضرروا	REPLACE_XC
من	من	UC
استخدامه	استخدامه	UC
بشكل	بشكل	UC
خاطئ	خاطئ	UC
,	,	UC
وهذه	وهذه	UC
طريقة	طريقة	UC
صحيحة	صحيحة	UC
لتوعيتهم	لتوعيتهم	UC
منذ	منذ	UC
الصغر	الصغر	UC
,	.	REPLACE_PC
وأيضا	وأيضا	UC
يجب	يجب	UC
توعية	توعية	UC
الفرد	الفرد	UC
وعمل	وعمل	UC
الحد	الحد	UC
الآزم	اللازم	REPLACE_OM+REPLACE_OR
لهم	له	REPLACE_MI
,	.	REPLACE_PC
وأيضا	وأيضا	UC
هناك	هناك	UC
الكثير	الكثير	UC
من	من	UC
الإيجابيات	الإيجابيات	UC
,	,	UC
ولكن	ولكن	UC
الأهم	الأهم	UC
أن	أن	UC
لا	لا	UC
يتعرضون	يتعرضوا	REPLACE_XC
للمخاطر	للمخاطر	UC
من	من	UC
استخدامه	استخدامه	UC
بشكل	بشكل	UC
خاطئ	خاطئ	UC
.	.	UC

في	في	UC
هذا	هذا	UC
العصر	العصر	UC
الجديد	الجديد	UC
,		DELETE_PM
لقد	قد	REPLACE_MI
ظهرت	ظهرت	UC
الكثير	الكثير	UC
من	من	UC
تطبيقات	التطبيقات	REPLACE_XF
جديدة	الجديدة	REPLACE_XF
التي	التي	UC
قد	قد	UC
توثر	تؤثر	REPLACE_OR
على	على	UC
الفرد	الفرد	UC
والمجتمع	والمجتمع	UC
.	.	UC
هناك	هناك	UC
أشخاص	أشخاص	UC
يعانون	يعانون	UC
الكثير	الكثير	UC
من	من	UC
الوسائل	وسائل	REPLACE_XF
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لكي	لكن	REPLACE_OR
هناك	هناك	UC
أشخاص	أشخاص	UC
يستخدمون	يستخدمونها	REPLACE_XM
بشكل	بشكل	UC
سيء	سيئ	REPLACE_MI
.	.	UC
هناك	هناك	UC
الكثير	كثير	REPLACE_XF
من	من	UC
الأطفال	الأطفال	UC
عانوا	عانوا	UC
من	من	UC
المشاكل	المشاكل	UC
الصحية	الصحية	UC
والنفسية	والنفسية	UC
.	.	UC
واجهوا	واجهوا	UC
السب	السب	UC
الوقذف	والقذف	REPLACE_MI+REPLACE_OD
من	من	UC
أشخاص	أشخاص	UC
سيئين	سيئين	UC
.	.	UC
كذلك	كذلك	UC
قررت	قررت	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
أن	أن	UC
تحرص	تحرص	UC
وتراقب	وتراقب	UC
هولاء	هؤلاء	REPLACE_OR
الأشخاص	الأشخاص	UC
الذين	الذين	UC
يستخدمون	يستخدمون	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بشكل	بشكل	UC
سيئ	سيئ	UC
جدا	جدا	UC
.	.	UC
وسائل	وسائل	UC
تواصل	التواصل	REPLACE_XF
الاجتماعي	الاجتماعي	UC
قد	قد	UC
تؤثر	تؤثر	UC
على	على	UC
المجتمع	المجتمع	UC
أيضا	أيضا	UC
,	,	UC
نشر	نشر	UC
الصور	الصور	UC
ونشر	ونشر	UC
الإشاعات	الإشاعات	UC
والتهديد	والتهديد	UC
بين	بين	UC
الأشخاص	الأشخاص	UC
وتؤثر	يؤثر	REPLACE_MI
على	على	UC
الكثير	الكثير	UC
من	من	UC
المجالات	المجالات	UC
بين	بين	UC
الدول	الدول	UC
و الشعوب	والشعوب	MERGE
.	.	UC
كذلك	كذلك	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
تؤثر	تؤثر	UC
على	على	UC
الفرد	الفرد	UC
	,	INSERT_PM
على	على	UC
صحته	صحته	UC
و شخصيته	وشخصيته	MERGE
وكذلك	وكذلك	UC
مشاكل	مشاكل	UC
نفسية	نفسية	UC
الذين	للذين	REPLACE_OR
واجهوا	واجهوه	REPLACE_XM
من	من	UC
الناس	الناس	UC
السيئين	السيئين	UC
من	من	UC
السب	السب	UC
والقذف	والقذف	UC
.	.	UC
هناك	هناك	UC
الكثير	الكثير	UC
من	من	UC
الأطفال	الأطفال	UC
لديهم	لديهم	UC
هواتف	هواتف	UC
ذكية	ذكية	UC
ولديهم	ولديهم	UC
برامج	برامج	UC
يتحادثون	يتحادثون	UC
بها	بها	UC
بين	بين	UC
الأصدقاء	الأصدقاء	UC
والتعارف	وللتعارف	REPLACE_OR
.	.	UC
في	في	UC
هذا	هذا	UC
الجيل	الجيل	UC
الجديد	الجديد	UC
