SOURCE	TARGET
الجيل	الجيل
الجديد	الجديد
او	أو
القادم	القادم
سوف	سوف
تزيد	تزيد
الاثار	الآثار
والمشاكل	والمشاكل
بين	بين
الفرد	الفرد
والمجتمع	والمجتمع
يجب	يجب
امن	على
الاولياء	أولياء
الامور	الأمور
ان	
اخذ	أخذ
الحيطه	الحيطة
والحذر	والحذر
و مراقبة	ومراقبة
ابنائهم	أبنائهم
كيفيه	لكيفية
استخدام	استخدام
وسائل	وسائل
تواصل	التواصل
الاجتماعي	الاجتماعي
بشكل	بشكل
جيد	جيد

ان	إن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
لها	لها
تأثير	تأثير
اجابي	إيجابي
وسلبي	وسلبي
على	على
الفرد	الفرد
وهذا	وهذا
يعتمد	يعتمد
على	على
طريقة	طريقة
استخدام	استخدام
الفرد	الفرد
لها	لها
ولاكنها	ولكن
بشكل	بشكل
عام	عام
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
يؤثر	تؤثر
بشكل	بشكل
سلبي	سلبي
على	على
الفرد	الفرد
على	على
سبيل	سبيل
المثال	المثال
الافراط	الإفراط
في	في
استخدامه	استخدامها
يسبب	يسبب
العزله	العزلة
والضعف	والضعف
في	في
النظر	النظر
والكثير	والكثير
من	من
المشاكل	المشاكل
الصحيه	الصحية
هناك	هناك
الكثير	الكثير
من	من
العائلات	العائلات
تشتكي	تشتكي
من	من
اطفالها	أطفالها
الذين	الذين
يقضون	يقضون
معضم	معظم
وقتهم	وقتهم
على	على
التواصل	التواصل
الجتماعي	الاجتماعي
وينسون	وينسون
الجلوس	الجلوس
مع	مع
افراد	أفراد
العائله	العائلة
وتبادل	وتبادل
الحديث	الحديث
وبعض	وبعض
الفراد	الأفراد
يتأثر	يتأثر
من	من
المقاطع	المقاطع
التي	التي
ترسل	ترسل
على	على
التواصل	التواصل
الاجتماعي	الاجتماعي
ولا	ولا
يفكر	يفكر
ما	ما
اذا	إذا
كانت	كانت
هذه	هذه
المقاطع	المقاطع
اخلاقيه	أخلاقية
اوتناسب	أو تناسب
العادات	العادات
والتقاليد	والتقاليد
سيقوم	سيقوم
بالتقليد	بالتقليد
على	على
الفور	الفور
للتغلب	للتغلب
على	على
هذه	هذه
المشكلات	المشكلات
يجب	يجب
على	على
الفر	الفرد
التقليل	التقليل
من	من
استخدام	استخدام
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
والجلوس	والجلوس
مع	مع
افراد	أفراد
العائله	العائلة
مده	مدة
اطول	أطول
ويحاول	ويحاول
ان	أن
يتخطى	يتخطى
المقاطع	المقاطع
الغير	غير
اخلاقيه	الأخلاقية
والتي	والتي
لا	لا
تناسب	تناسب
العادات	العادات
والتقاليد	والتقاليد
وعدم	وعدم
التأثر	التأثر
فيها	بها

وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
و تأثيرها	وتأثيرها
على	على
الفرد	الفرد
و المجتمع	والمجتمع
في	في
عصرنا	عصرنا
الحالي	الحالي
تعددت	تعددت
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
بكثرة	بكثرة
اصبح	أصبح
التواصل	التواصل
سهل	سهلا
وسريع	وسريعا
من	من
خلال	خلال
كبسة	كبسة
بسيطة	بسيطة
ستتحدث	ستتحدث
لشخص	لشخص
في	في
النصف	النصف
الأخر	الآخر
من	من
كرة	كرة
الأرض	الأرض
فاصبح	فأصبح
الناس	الناس
يتواصلون	يتواصلون
من	من
خلالها	خلالها
بكثرة	بكثرة
وعدم	ولا
اللجوء	يلجؤون
للعادة	للعادة
القديمة	القديمة
كالزيارة	كالزيارة
وكتابة	وكتابة
البرقية	البرقية
والرسائل	والرسائل
الورقية	الورقية
سهلت	سهلت
وسائل	وسائل
التواصل	التواصل
الإجتماعي	الاجتماعي
الزيارات	الزيارات
وأخذ	وأخذ
السؤال	السؤال
عن	عن
الحال	الحال
و الأحوال	والأحوال
من	من
الأقارب	الأقارب
و الأصدقاء	والأصدقاء
يمكنهم	يمكنهم
من	من
خلال	خلالها
وهم	وهم
في	في
منازلهم	منازلهم
التويتر	التويتر
و	و
الواتساب	الواتساب
وغيره	وغيره
	INCOMPLETE

في	في
وقتنا	وقتنا
الحالي	الحالي
تعد	تعد
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
من	من
اهم	أهم
الوسائل	الوسائل
في	في
جميع	جميع
انحاء	أنحاء
العالم	العالم
حيث	حيث
ان	إن
جميع	جميع
الدول	الدول
لابد	لا بد
لها	لها
من	من
التواصل	التواصل
عبرها	عبرها
وايضا	وأيضا
جميع	جميع
من	من
في	في
المجتمع	المجتمع
يتواصلون	يتواصلون
بها	بها
ان	إن
لها	لها
جوانب	جوانب
ايجابية	إيجابية
كثيرة	كثيرة
ولكن	ولكن
جوانبها	جوانبها
السلبية	السلبية
اكثر	أكثر
فتأثيرها	فتأثيرها
الايجابي	الإيجابي
هو	هو
حفظ	حفظ
الوقت	الوقت
وتوفيره	وتوفيره
والتواصل	والتواصل
بين	بين
افراد	أفراد
المجتمع	المجتمع
بسهولة	بسهولة
الدراسة	الدراسة
منها	منها
او	أو
استخدامها	استخدامها
للتجارة	للتجارة
والاعمال	والأعمال
عبرها	عبرها
ولكن	ولكن
اذا	إذا
ما	ما
اتينا	أتينا
الى	إلى
الجوانب	الجوانب
السلبية	السلبية
وتأثيراتها	وتأثيراتها
السيئة	السيئة
فهي	فهي
من	من
الوسائل	الوسائل
التي	التي
تضر	تضر
بصحتنا	بصحتنا
وصحة	وصحة
اعيننا	أعيننا
اذا	إذا
مكثنا	مكثنا
عليها	عليها
وقتا	وقتا
طويلا	طويلا
وايضا	وأيضا
هناك	هناك
تنمر	تنمر
او	أو
مشاكل	مشاكل
اخري	أخرى
واختطافات	واختطافات
وامور	وأمور
جدية	جدية
تحدث	تحدث
من	من
هذه	هذه
المواقع	المواقع
حيث	حيث
ان	إن
هناك	هناك
اعمارا	أعمارا
صغيرة	صغيرة
او	أو
من	من
هم	هم
قليلوا	قليلو
الوعي	الوعي
يستخدمونها	يستخدمونها
بطرق	بطرق
خاطئة	خاطئة
ومضرة	ومضرة
وهناك	وهناك
الكثير	الكثير
من	من
المشاكل	المشاكل
الاسرية	الأسرية
وتفكك	وتفكك
العلاقات	العلاقات
وغيرها	وغيرها
الكثير	الكثير
ولكن	ولكن
لجميع	لجميع
الاشياء	الأشياء
جوانب	جوانب
ايجابية	إيجابية
وجوانب	وجوانب
سلبية	سلبية
فعلى	فعلى
الناس	الناس
توعية	توعية
البعض	البعض
ومعرفة	ومعرفة
كيفية	كيفية
استخدامها	استخدامها
بشكل	بشكل
صحيح	صحيح
لكي	لكي
يكون	يكون
تأثيرها	تأثيرها
على	على
المجتمع	المجتمع
وافرادة	وأفراده
تأثير	تأثيرا
ايجابي	إيجابيا
اكثر	أكثر
من	من
ان	أن
يكون	يكون
سلبي	سلبيا
ولكي	ولكي
لايضرهم	لا يضرهم
ويكون	ويكون
شيئ	شيئا
ذو	ذو
فائدة	فائدة
لهم	لهم

وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
تاثر	تؤثر
تآثيرا	تأثيرا
قويا	قويا
على	على
الفرد	الفرد
والمجتمع	والمجتمع
وبالأخص	وبالأخص
على	على
الاطفال	الأطفال
في	في
الوقت	الوقت
الحالي	الحالي
الجميع	الجميع
اصبح	أصبح
على	على
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
من	من
اهم	أهم
اضرارها	أضرارها
ان	أنهم
لا	لا
يجلسون	يجلسون
مع	مع
الاهل	الأهل
جميع	جميع
الوقت	الوقت
على	على
الهاتف	الهاتف
ووسائل	ووسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
وهذا	وهذا
مضر	مضر
للصحه	للصحة
وايضا	وأيضا
يشتت	يشتت
عقل	عقل
الاطفال	الأطفال
لانه	لأن
البعض	البعض
ينشرون	ينشرون
صور	صور
عنف	عنف
او	أو
قصص	قصصا
مرعبه	مرعبة
وهذا	وهذا
خطر	خطر
جدا	جدا
وايضا	وأيضا
الجميع	الجميع
اصبح	أصبح
يظهر	يظهر
اشائعات	إشاعات
عبر	عبر
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
لكي	لكي
يصبح	يصبح
مشهورا	مشهورا
ومن	ومن
الممكن	الممكن
	أن
يسبب	تسبب
امراض	أمراضا
من	من
كثر	كثرة
استخدامها	استخدامها
مثل	مثل
مرض	مرض
الصرع	الصرع
او	أو
التوحد	التوحد
وايضا	وأيضا
ممكن	يمكن
	أن
يسبب	تسبب
فتنه	فتنة
بين	بين
المجتمع	المجتمع
وهذا	وهذا
من	من
اضرار	أضرار
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
ويوجد	وتوجد
فوائد	فوائد
لوسائل	لوسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
تساعد	يساعد
التواصل	التواصل
الاجتماعي	الاجتماعي
على	على
سهوله	سهولة
التسويق	التسويق
عبر	عبر
المواقع	المواقع
بدلا	بدلا
من	من
الذهاب	الذهاب
الى	إلى
السوق	السوق
وايضا	وأيضا
يوجد	توجد
مهارات	مهارات
مثلا	مثلا
اللغه	اللغة
الانجليزيه	الإنجليزية
تساعدنا	تساعدنا
على	على
تقويه	تقوية
لغتنا	لغتنا
في	في
الاجليزي	الإنجليزي
وهذا	وهذا
شي	شيء
مفيد	مفيد
وفي	وفي
النهايه	النهاية
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
يوجد	توجد
لها	لها
اضرار	أضرار
كثيره	كثيرة
وبعض	وبعض
الفوائد	الفوائد

انتشرت	انتشرت
في	في
الآونه	الآونة
الاخيرة	الأخيرة
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
ولعبت	ولعبت
دورأ	دورا
مهما	مهما
في	في
عصرنا	عصرنا
هذا	هذا
البعض	البعض
يستخدمها	يستخدمها
لغرض	لغرض
البحث	البحث
عن	عن
معلومة	معلومة
والبعض	والبعض
يستخدمها	يستخدمها
بشكل	بشكل
خاطئ	خاطئ
ولكن	ولكن
يجب	يجب
ان	أن
يكون	يكون
هناك	هناك
وعي	وعي
عند	عند
استخدام	استخدام
هاذي	هذه
الوسائل	الوسائل
وفي	وفي
هذا	هذا
المقال	المقال
سوف	سوف
نتحدث	نتحدث
عن	عن
ايجايبيات	إيجابيات
سلبيات	وسلبيات
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
وتأثيرها	وتأثيرها
على	على
الفرد	الفرد
والمجتمع	والمجتمع
من	من
اجابيات	إيجابيات
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
عندما	عندما
تريد	تريد
البحث	البحث
عن	عن
معلومة	معلومة
من	من
سهل	السهل
الحصول	الحصول
عليها	عليها
بمجرد	بمجرد
البحث	البحث
عنها	عنها
لانها	لأنها
تسهل	تسهل
لك	لك
المهمه	المهمة
وتسرعها	وتسرعها
وهذا	وهذا
يجعل	يجعل
المجتمع	المجتمع
اكثر	أكثر
ثقافه	ثقافة
بما	بما
يدور	يدور
حوالينهم	حوله
من	من
معلومات	معلومات
وايضا	وأيضا
من	من
اهمية	أهمية
هاذي	هذه
الوسائل	الوسائل
	أنها
تجعل	تجعل
الاشخاص	الأشخاص
اكثر	أكثر
تواصلا	تواصلا
مع	مع
بعضهم	بعضهم
البعض	البعض
وهذا	وهذا
يزيد	يزيد
العلاقات	العلاقات
الاجتماعية	الاجتماعية
بين	بين
الناس	الناس
ويجعلهم	ويجعلهم
اكثر	أكثر
تقربا	تقربا
من	من
بعض	بعض
