SOURCE	TARGET
إللي	التي	REPLACE_OH
ذكرتها	ذكرتها	UC
وبالأخص	وبالأخص	UC
حزب	حزب	UC
الله	الله	UC
أقرب	أقرب	UC
لشغل	لشغل	UC
العصابات	العصابات	UC
و		DELETE_XM
وصمنا	وصمنا	UC
بالإرهاب	بالإرهاب	UC
.	.	UC

الى	إلى	REPLACE_OH
الذين	الذين	UC
يطالبون	يطالبون	UC
النظام	النظام	UC
السوري	السوري	UC
بفتح	بفتح	UC
جبهة	جبهة	UC
الجولان	الجولان	UC
:	:	UC
هل	هل	UC
ستقف	ستقف	UC
السعوديه	السعودية	REPLACE_OT
الى	إلى	REPLACE_OH
جانب	جانب	UC
سوريا	سوريا	UC
في	في	UC
حربها	حربها	UC
ضد	ضد	UC
اسرائيل	إسرائيل	REPLACE_OH
؟	؟	UC
هل	هل	UC
سيوافق	سيوافق	UC
العرب	العرب	UC
على	على	UC
دعم	دعم	UC
سوريا	سوريا	UC
	،	INSERT_PM
في	في	UC
حرب	حرب	UC
ضد	ضد	UC
طائرات	طائرات	UC
الشبح	الشبح	UC
الامريكيه	الأمريكية	REPLACE_OH+REPLACE_OT
	،	INSERT_PM
والاسرائيليه	والإسرائيلية	REPLACE_OH+REPLACE_OT
؟	!	REPLACE_PC
هل	هل	UC
سيدعم	سيدعم	UC
العرب	العرب	UC
اميركا	أمريكا	REPLACE_OH
ام	أم	REPLACE_OH
سوريا	سوريا	UC
؟	؟	UC
الدول	الدول	UC
العربيه	العربية	REPLACE_OT
هي	هي	UC
اول	أول	REPLACE_OH
من	من	UC
سيتآم	سيتآم	UC
على	على	UC
سوريا	سوريا	UC
.	.	UC
سوريا	سوريا	UC
تتسلح	تتسلح	UC
باقوى	بأقوى	REPLACE_OH
الصواريخ	الصواريخ	UC
الروسيه	الروسية	REPLACE_OT
منذ	منذ	UC
1998	1998	UC
	،	INSERT_PM
وان	وإن	REPLACE_OH
شاء	شاء	UC
الله	الله	UC
ستكون	ستكون	UC
قوه	قوة	REPLACE_OT
عظمى	عظمى	UC
خلال	خلال	UC
سنتين	سنتين	UC
.	.	UC

كفاكم	كفاكم	UC
ثرثرة	ثرثرة	UC
من	من	UC
كل	كل	UC
البلدان	البلدان	UC
فأنتم	فأنتم	UC
بحقدكم	بحقدكم	UC
تقتلون	تقتلون	UC
الشعب	الشعب	UC
السوري	السوري	UC
فالذي	فالذي	UC
يفتكر	يذكر	REPLACE_OD+REPLACE_OR
نفسه	نفسه	UC
محلل	محلل	UC
وعارف	وعارف	UC
ويفرق	ويفرق	UC
بين	بين	UC
شخص	شخص	UC
يعمل	يعمل	UC
مع	مع	UC
الحكومة	الحكومة	UC
وأخيه	وأخيه	UC
يعمل	يعمل	UC
مع	مع	UC
الجيش	الجيش	UC
المنشق	المنشق	UC
واصبح	وأصبح	REPLACE_OH
لديكم	لديكم	UC
عذرا	عذرا	UC
بعد	بعد	UC
قتلكم	قتلكم	UC
لناةاقتتالنا	لنا واقتتالنا	REPLACE_X
مع	مع	UC
بعضنااصبحت	بعضنا أصبحت	REPLACE_X
الحكومة	الحكومة	UC
مع	مع	UC
شعبهابالملايين	شعبها بالملايين	SPLIT
تمثل	تمثل	UC
لكم	لكم	UC
فقط	فقط	UC
شماعة	شماعة	UC
تعلقون	تعلقون	UC
ألفاظكم	ألفاظكم	UC
النتنة	النتنة	UC
وحقدكم	وحقدكم	UC
وعلى	وعلى	UC
العالم	العالم	UC
أن	أن	UC
يصدق	يصدق	UC
كذبكم	كذبكم	UC
.	.	UC
أرجو	أرجو	UC
النشر	النشر	UC
.	.	UC

استولى	استولى	UC
الخائن	الخائن	UC
الراحل	الراحل	UC
حافظ	حافظ	UC
اسد	أسد	REPLACE_OH
وبائع	وبائع	UC
الجولان	الجولان	UC
على	على	UC
السلطه	السلطة	REPLACE_OT
بعد	بعد	UC
انقلاب	انقلاب	UC
دموي	دموي	UC
	،	INSERT_PM
وحول	وحول	UC
الجيش	الجيش	UC
العربي	العربي	UC
السوري	السوري	UC
الى	إلى	REPLACE_OH
جيش	جيش	UC
طائفي	طائفي	UC
لقتل	لقتل	UC
السوريين	السوريين	UC
ونهب	ونهب	UC
خيراتهم	خيراتهم	UC
	.	INSERT_PM
وما	وما	UC
نراه	نراه	UC
من	من	UC
فظائع	فظائع	UC
يندى	يندى	UC
لها	لها	UC
يؤكد	يؤكد	UC
العقيد ه	العقيدة	UNK
الجبانه	الجبانة	REPLACE_OT
والحقد	والحقد	UC
الباطني	الباطني	UC
الاعمى	الأعمى	REPLACE_OH
	.	INSERT_PM
الا	إلا	REPLACE_OH
ان	أن	REPLACE_OH
الجيش	الجيش	UC
الحر	الحر	UC
وقياداته	وقياداته	UC
الشابه	الشابة	REPLACE_OT
متاهبه	متاهبة	REPLACE_OT
لكل	لكل	UC
من	من	UC
يرفع	يرفع	UC
السلاح	السلاح	UC
في	في	UC
وجه	وجه	UC
المدنيين	المدنيين	UC
السوريين	السوريين	UC
	.	INSERT_PM

فليتق	فليتق	UC
المراقبين	المراقبون	REPLACE_XC
الله	الله	UC
وليقوموا	وليقوموا	UC
بعملهم	بعملهم	UC
باكمل	على أكمل	UNK
وجه	وجه	UC
فانهم	فإنهم	REPLACE_OH
مسؤولون	مسؤولون	UC
امام	أمام	REPLACE_OH
الله	الله	UC
.	.	UC
النظام	النظام	UC
كذاب	كذاب	UC
	،	INSERT_PM
و منافق	ومخادع	REPLACE_S
	،	INSERT_PM
و راشي	وراشي	MERGE
	،	INSERT_PM
و قاتل	وقاتل	MERGE
	،	INSERT_PM
و كافر	ومؤمن	REPLACE_S
.	.	UC
اذا	إذا	REPLACE_OH
مارس	مارس	UC
ضغط	ضغط	UC
عليهم	عليهم	UC
فيجب	فيجب	UC
ان	أن	REPLACE_OH
يذكروا	يذكروا	UC
ذلك	ذلك	UC
بدلا	بدلا	UC
من	من	UC
التسرع	التسرع	UC
في	في	UC
تصريحات	تصريحات	UC
قد	قد	UC
تضعهم	تضعهم	UC
مع	مع	UC
القتله	القتلة	REPLACE_OT
امام	أمام	REPLACE_OH
رب	رب	UC
العالمين	العالمين	UC
.	.	UC

موتو	موتوا	REPLACE_OW
بغيظكم	بغيظكم	UC
	،	INSERT_PM
سوريا	سوريا	UC
ستبقى	ستبقى	UC
قلعة	قلعة	UC
صمود	صمود	UC
ولن	ولن	UC
ندخل	يدخل	REPLACE_OR
معارضو	معارضو	UC
البيت	البيت	UC
الابيض	الأبيض	REPLACE_OH
واصدقاء	وأصدقاء	REPLACE_OH
ساركوزي	ساركوزي	UC
الى	إلى	REPLACE_OH
بلدنا	بلدنا	UC
الحبيب	الحبيب	UC
سوريا	سوريا	UC
.	.	UC
نحن	نحن	UC
راضون	راضون	UC
جدا	جدا	UC
عن	عن	UC
قيادة	قيادة	UC
بشار	بشار	UC
الاسد	الأسد	REPLACE_OH
وعن	وعن	UC
جيشنا	جيشنا	UC
العربي	العربي	UC
	،	INSERT_PM
ونحن	ونحن	UC
نعلم	نعلم	UC
الاموال	الأموال	REPLACE_OH
التي	التي	UC
يضخها	يضخها	UC
سعد	سعد	UC
الحريري	الحريري	UC
ودول	ودول	UC
الخليج	الخليج	UC
للمسلحين	للمسلحين	UC
لتمزيق	لتمزيق	UC
سوريا	سوريا	UC
.	.	UC
صامدون	صامدون	UC
ضد	ضد	UC
كل	كل	UC
المتامركين	المتآمرين	REPLACE_OH
	،	INSERT_PM
وياحيف	وياحيف	UC
على	على	UC
هيك	هكذا	REPLACE_SW
جامعه	جامعة	REPLACE_OT
تتلقى	تتلقى	UC
اوامرها	أوامرها	REPLACE_OH
من	من	UC
البيت	البيت	UC
الابيض	الأبيض	REPLACE_OH
.	.	UC

كيف	كيف	UC
لرجل	لرجل	UC
ترآس	رئاسة	REPLACE_SW
المخابرات	المخابرات	UC
العامة	العامة	UC
مثل	مثل	UC
الدابي	الدابي	UC
في	في	UC
بلد	بلد	UC
عربي	عربي	UC
مثل	مثل	UC
السودان	السودان	UC
ان	أن	REPLACE_OH
يرآس	يترأس	REPLACE_OH+REPLACE_OM
لجنة	لجنة	UC
لتقصي	لتقصي	UC
الحقائق	الحقائق	UC
في	في	UC
بلد	بلد	UC
مثل	مثل	UC
سورية	سوريا	REPLACE_XC+REPLACE_XG
تحكمه	تحكمه	UC
عصابات	عصابات	UC
المخابرات	المخابرات	UC
والشبيحة	والشبيحة	UC
.	؟	REPLACE_PC
ولا	ولا	UC
داعي	داعي	UC
لانتظار	لانتظار	UC
التقرير	التقرير	UC
لان	لأن	REPLACE_OH
المعلم	المعلم	UC
كتبه	كتبه	UC
والدابي	والدابي	UC
سيوقعه	سيوقعه	UC
وهو	وهو	UC
مغمض	مغمض	UC
العينين	العينين	UC
لان	لأن	REPLACE_OH
كلاهما	كلاهما	UC
يتقنان	يتقنان	UC
نفس	نفس	UC
اللغة	اللغة	UC
لغة	لغة	UC
المخابرات	المخابرات	UC
والقتل	والقتل	UC
.	.	UC
ولن	ولن	UC
يستطيع	يستطيع	UC
الدابي	الدابي	UC
اجبار	إجبار	REPLACE_OH
الشعب	الشعب	UC
المذبوح	المذبوح	UC
على	على	UC
لعبة	لعبة	UC
التحاور	التحاور	UC
مع	مع	UC
عصابات	عصابات	UC
التشبيح	التشبيح	UC
.	.	UC
والمجلس	والمجلس	UC
الوطني	الوطني	UC
يمثلني	يمثلني	UC
.	.	UC

خبر	خبر	UC
أكيد	أكيد	UC
:	:	UC
تقرير	تقرير	UC
الدابي	الدابي	UC
السري	السري	UC
للجامعة	للجامعة	UC
أثبت	أثبت	UC
وحشية	وحشية	UC
الأسد	الأسد	UC
بأدلة	بأدلة	UC
دامغة	دامغة	UC
،	،	UC
ولكن	ولكن	UC
القرار	القرار	UC
كان	كان	UC
أن	أن	UC
يغازل	يغازل	UC
الدابي	الدابي	UC
الأسد	الأسد	UC
إعلاميا	إعلاميا	UC
ليعود	ليعود	UC
بينما	بينما	UC
ترسل	ترسل	UC
الجامعة	الجامعة	UC
نسخة	نسخة	UC
عن	عن	UC
التقرير	التقرير	UC
الأصلي	الأصلي	UC
المخيف	المخيف	UC
للأسد	للأسد	UC
مع	مع	UC
إنذار	إنذار	UC
أخير	أخير	UC
	:	INSERT_PM
إما	إما	UC
القبول	القبول	UC
بالتنحي	بالتنحي	UC
للشرع	للشرع	UC
وحكومة	وحكومة	UC
وحدة	وحدة	UC
وطنية	وطنية	UC
بشهرين	بشهرين	UC
	،	INSERT_PM
وإما	وإما	UC
نشرالتقرير	نشر التقرير	SPLIT
ويفضحوه	ويفضحوه	UC
ويدولوا	ويدولوا	UC
القضية	القضية	UC
.	.	UC
ثمن	ثمن	UC
اللعبة	اللعبة	UC
مصداقية	مصداقية	UC
الدابي	الدابي	UC
لشهادته	لشهادته	UC
زورا	زورا	UC
.	.	UC

سؤال	سؤال	UC
مشروع	مشروع	UC
:	:	UC
هل	هل	UC
برهان	برهان	UC
غليون	غليون	UC
	،	INSERT_PM
وفداء	وفداء	UC
السيد	السيد	UC
	،	INSERT_PM
وجماعة	وجماعة	UC
البيت	البيت	UC
الابيض	الأبيض	REPLACE_OH
اشرف	أشرف	REPLACE_OH
من	من	UC
بشار	بشار	UC
الاسد	الأسد	REPLACE_OH
	؟	INSERT_PM
وسيفتحوا	وسيفتحون	REPLACE_MI
جبهة	جبهة	UC
الجولان	الجولان	UC
	،	INSERT_PM
وسيحرروا	وسيحررون	REPLACE_MI
فلسطين	فلسطين	UC
	،	INSERT_PM
وسيحمون	وسيحمون	UC
حزب	حزب	UC
الله	الله	UC
	،	INSERT_PM
وحماس	وحماس	UC
	،	INSERT_PM
وفصائل	وفصائل	UC
المقاومه	المقاومة	REPLACE_OT
الفلسطينيه	الفلسطينية	REPLACE_OT
والعراقيه	والعراقية	REPLACE_OT
	؟	INSERT_PM
وهل	وهل	UC
سيجعلون	سيجعلون	UC
من	من	UC
السوريون	السوريين	REPLACE_XC
مليونيريه	مليونيرا ،	REPLACE_OD+REPLACE_OR+REPLACE_PM
ويقضوا	ويقضون	REPLACE_XC
على	على	UC
الفقر	الفقر	UC
	،	INSERT_PM
ويتحالفون	ويتحالفون	UC
مع	مع	UC
قوى	قوى	UC
معارضه	معارضة	REPLACE_OT
لسياسات	لسياسات	UC
اميركا	أميركا	REPLACE_OH
واسرائيل	وإسرائيل	REPLACE_OH
؟	؟	UC
؟	؟	UC
؟	؟	UC

اوقاتك	أوقاتك	REPLACE_OH
معدودة	معدودة	UC
يااسد	يا أسد	REPLACE_X
	،	INSERT_PM
قتل	قتل	UC
وتعذيب	وتعذيب	UC
الابرياء	الأبرياء	REPLACE_OH
	،	INSERT_PM
قتل	قتل	UC
النساء	النساء	UC
	،	INSERT_PM
والااطفال	والأطفال	REPLACE_OD+REPLACE_OH
	،	INSERT_PM
والشيوخ	والشيوخ	UC
	،	INSERT_PM
اعتديت	اعتديت	UC
على	على	UC
المراقبين	المراقبين	UC
	،	INSERT_PM
وقتل	وقتل	UC
الصحفيين	الصحفيين	UC
	،	INSERT_PM
حبل	حبل	UC
الشنقة	الكذبة	REPLACE_OR
عم		DELETE_XM
يستناكم	يستناكم	UC
في	في	UC
ساحة	ساحة	UC
المرجة	المرجة	UC
بدمشق	بدمشق	UC
انت	أنت	REPLACE_OH
واعوانك	وأعوانك	REPLACE_OH
	.	INSERT_PM
على	على	UC
فكرة	فكرة	UC
توجد	توجد	UC
على	على	UC
النت	النت	UC
اسماء	أسماء	REPLACE_OH
كل	كل	UC
الشخصيات	الشخصيات	UC
الذين	الذين	UC
قتلوا	قتلوا	UC
وعذبوا250	وعذبوا ، 250	REPLACE_PM+SPLIT
شخصيات	شخصيات	UC
اعطت	أعطت	REPLACE_OH
الاوامر	الأوامر	REPLACE_OH
وقتلت	وقتلت	UC
سوف	سوف	UC
يولاحقون	يلاحقون	REPLACE_OD
فى	فى	UC
كل	كل	UC
مكان	مكان	UC
	.	INSERT_PM

الى	إلى	REPLACE_OH
2	2	UC
يعني	يعني	UC
بجد	بجد	UC
واثق	واثق	UC
من	من	UC
كلامك	كلامك	UC
	.	INSERT_PM
من	من	UC
شان	شأن	REPLACE_OH
الجمعة	الجمعة	UC
القادمة	القادمة	UC
سيخرج	سيخرج	UC
ابطال	أبطال	REPLACE_OH
دمشق	دمشق	UC
و حلب	وحلب	MERGE
	،	INSERT_PM
من	من	UC
الذي	الذي	UC
منهم	منهم	UC
من	من	UC
الخروج	الخروج	UC
كل	كل	UC
هذه	هذه	UC
الفترة	الفترة	UC
	؟	INSERT_PM
يعني	يعني	UC
؟		DELETE_PM
للاسف	للأسف	REPLACE_OH
عقول	عقول	UC
متحجرة	متحجرة	UC
لا	لا	UC
تفهم	تفهم	UC
ان	أن	REPLACE_OH
سوريا	سوريا	UC
منتصرة	منتصرة	UC
	،	INSERT_PM
و انهم	وأنهم	REPLACE_O
يتاملون	يأملون	REPLACE_OD+REPLACE_OH
و يحلمون	ويحلمون	MERGE
احلاما	أحلاما	REPLACE_OH
ليس	ليس	UC
لها	لها	UC
مثيل	مثيل	UC
	.	INSERT_PM

الكلام	الكلام	UC
الفارغ	الفارغ	UC
ليس	ليس	UC
له	له	UC
محل	محل	UC
علي	على	REPLACE_OA
ارض	أرض	REPLACE_OH
العراق	العراق	UC
الحر	الحر	UC
.	.	UC
والشعب	والشعب	UC
العراقي	العراقي	UC
بابنائه	بأبنائه	REPLACE_OH
والصفوه	والصفة	REPLACE_OD+REPLACE_OT
البطله	البطلة	REPLACE_OT
متمثله	ممثلة	REPLACE_OD+REPLACE_OT
بيقضه ابنائنا	بقضائنا	UNK
اصحاب	أصحاب	REPLACE_OH
هذا	هذا	UC
الوطن	الوطن	UC
من	من	UC
الصحوه	الصحوات	REPLACE_OH+REPLACE_OM+REPLACE_OT
وقووات	وقوافل	REPLACE_OR
الجيش	الجيش	UC
والشرطه	والشرطة	REPLACE_OT
الذين	الذين	UC
يقومون	يقومون	UC
بحراسه	بحماية	REPLACE_OR+REPLACE_OT
افراد	أفراد	REPLACE_OH
الشعب	الشعب	UC
ومصالحهم	ومصالحهم	UC
وبدمائنا	وبدمائنا	UC
سوف	سوف	UC
نهزم	نهزم	UC
كل	كل	UC
المتطرفين	المتطرفين	UC
وبائعي	وبائعي	UC
المخدرات	المخدرات	UC
المراهقين	المراهقين	UC
الذين	الذين	UC
يفجرون	يفجرون	UC
انفسهم	أنفسهم	REPLACE_OH
لان	لأن	REPLACE_OH
ليس	ليس	UC
لها	لها	UC
قيمه	قيمة	REPLACE_OT
	.	INSERT_PM
والله	والله	UC
ينصر	ينصر	UC
شعب	شعب	UC
العراق	العراق	UC
علي	على	REPLACE_OA
كل	كل	UC
مجرم	مجرم	UC
ومندس	ومندس	UC
	.	INSERT_PM

رقم	رقم	UC
33	33	UC
يركز	يركز	UC
ان	أن	REPLACE_OH
الطفلة	الطفلة	UC
ماتت	ماتت	UC
بسبب	بسبب	UC
المرض	المرض	UC
ونسي	ونسي	UC
او	أو	REPLACE_OH
تجاهل	تجاهل	UC
كيف	كيف	UC
لطفلة	لطفلة	UC
ان	أن	REPLACE_OH
تسجن	تسجن	UC
في	في	UC
اقبية	أقبية	REPLACE_OH
المخابرات	المخابرات	UC
لاس	لأنها	REPLACE_SW
امها	أمها	REPLACE_OH
معارضة	معارضة	UC
او	أو	REPLACE_OH
مشتكية	مشتكية	UC
للوضع	للوضع	UC
في	في	UC
سورية	سوريا	REPLACE_XC+REPLACE_XG
.	.	UC
انك	إنك	REPLACE_OH
منزعج	منزعج	UC
من	من	UC
الجزيرة	الجزيرة	UC
لانها	لأنها	REPLACE_OH
تكشف	تكشف	UC
الحقائق	الحقائق	UC
والسلبيات	والسلبيات	UC
التي	التي	UC
يرتكبها	يرتكبها	UC
النظام	النظام	UC
الدموي	الدموي	UC
في	في	UC
كل	كل	UC
شارع	شارع	UC
	،	INSERT_PM
او	أو	REPLACE_OH
حي	حي	UC
	،	INSERT_PM
او	أو	REPLACE_OH
منزل	منزل	UC
	.	INSERT_PM

إلى	إلى	UC
جاسم	جاسم	UC
حمد	حمد	UC
،	،	UC
أنا	أنا	UC
جزائري	جزائري	UC
و أؤكد	وأأكد	REPLACE_X
أن	أن	UC
الوضع	الوضع	UC
بين	بين	UC
العراق	العراق	UC
و الجزائر	والجزائر	MERGE
مختلف	مختلف	UC
و متناقض	ومتناقض	MERGE
	،	INSERT_PM
فضرب	فضرب	UC
الجنود	الجنود	UC
الجزائريين	الجزائريين	UC
يصب	يصب	UC
في	في	UC
مصلحة	مصلحة	UC
الغرب	الغرب	UC
و الصهاينة	والصهاينة	MERGE
	،	INSERT_PM
أما	أما	UC
الجنود	الجنود	UC
العراقيين	العراقيين	UC
فهم	فهم	UC
درع	درع	UC
للمحتل	للمحتل	UC
	،	INSERT_PM
و بما	وبما	MERGE
أنهم	أنهم	UC
خونة	خونة	UC
أنجاس	أنجاس	UC
و جب	وجب	MERGE
ضرب	ضرب	UC
أعناقهم	أعناقهم	UC
	.	INSERT_PM

المكتوب	المكتوب	UC
واضح	واضح	UC
من	من	UC
عنوانه	عنوانه	UC
,	،	REPLACE_PC
مجرد	مجرد	UC
حضور	حضور	UC
مراقبين	مراقبين	UC
يعني	يعني	UC
أنهم	أنهم	UC
متواطئين	متواطئين	UC
مع	مع	UC
النظام	النظام	UC
لأنه	لأنه	UC
أساسا	أساسا	UC
لا	لا	UC
حاجة	حاجة	UC
لمراقبين	لمراقبين	UC
	،	INSERT_PM
و لكن	ولكن	MERGE
قصة	قصة	UC
المراقبين	المراقبين	UC
تأتي	تأتي	UC
فقط	فقط	UC
للإستهبال	للإستهبال	UC
و مضيعة	ومضيعة	MERGE
الوقت	الوقت	UC
,	،	REPLACE_PC
و لكن	ولكن	MERGE
خير	خير	UC
ما	ما	UC
فعلت	فعلت	UC
بعثة	بعثة	UC
المراقبين	المراقبين	UC
انها	أنها	REPLACE_OH
كشفت	كشفت	UC
وجه	وجه	UC
الجامعة	الجامعة	UC
العربية	العربية	UC
و تواطؤها	وتواطؤها	MERGE
مع	مع	UC
النظام	النظام	UC
بوضوح	بوضوح	UC
و قطعت	وقطعت	MERGE
الشك	الشك	UC
باليقين	باليقين	UC
.	.	UC

إذا	إذا	UC
كان	كان	UC
الإعلام	الإعلام	UC
بلا	بلا	UC
ضمير	ضمير	UC
.	.	UC
.	.	UC
والكلام	والكلام	UC
لكم	لكم	UC
أيها	أيها	UC
المجرمون	المجرمون	UC
الكاذبون	الكاذبون	UC
الذين	الذين	UC
تتاجرون	تتاجرون	UC
بدماء	بدماء	UC
الأبرياء	الأبرياء	UC
.	.	UC
.	.	UC
.	.	UC
إذا	إذا	UC
كان	كان	UC
الإعلام	إعلام	REPLACE_XF
بلا	بلا	UC
ضمير	ضمير	UC
فسيخلق	فسيخلق	UC
قطعانا	قطعانا	UC
بلا	بلا	UC
تفكير	تفكير	UC
.	.	UC
.	.	UC
.		DELETE_PM
وها	وها	UC
نحن	نحن	UC
نرى	نرى	UC
المغرر	المغرر	UC
بهم	بهم	UC
وقد	وقد	UC
تحولوا	تحولوا	UC
إلى	إلى	UC
مجرمين	مجرمين	UC
وخارجين	وخارجين	UC
عن	عن	UC
القانون	القانون	UC
.	.	UC
.	.	UC
فهنيأ	فهنيئا	REPLACE_OH+REPLACE_OM
لكم	لكم	UC
بتحريضكم	بتحريضكم	UC
وبمشاركتكم	وبمشاركتكم	UC
بالجريمة	بالجريمة	UC
	.	INSERT_PM

كما	كما	UC
ان	أن	REPLACE_OH
النظام	النظام	UC
يعرف	يعرف	UC
كم	كم	UC
هي	هي	UC
مسافة	مسافة	UC
الهدف	الهدف	UC
ومن	ومن	UC
هم	هم	UC
المقصودين	المقصودين	UC
في	في	UC
هذا	هذا	UC
الهدف	الهدف	UC
	،	INSERT_PM
