SOURCE	TARGET
السياسه	السياسة	REPLACE_OT
تتلاعب	تتلاعب	UC
بالاقوال	بالأقوال	REPLACE_OH
اكثر	أكثر	REPLACE_OH
من	من	UC
الافعال	الأفعال	REPLACE_OH
	،	INSERT_PM
صبر	صبر	UC
جمل	جمل	UC
ولله	ولله	UC
المستعان	المستعان	UC
	.	INSERT_PM
اصحوا	اصحوا	UC
من	من	UC
الغباء	الغباء	UC
	،	INSERT_PM
نحن	نحن	UC
في	في	UC
زمن	زمن	UC
الصالح	الصالح	UC
يصبح	يصبح	UC
طالح	ظالما	REPLACE_SW
	،	INSERT_PM
والعس	والعساط	REPLACE_OH+REPLACE_OM
تمام	تمام	UC
الفتنه	الفتنة	REPLACE_OT
اشد	أشد	REPLACE_OH
من	من	UC
القتل	القتل	UC
	.	INSERT_PM
اصلحوافي	احموا	REPLACE_SW
ما	ما	UC
بينكم	بينكم	UC
وتقوا	واتقوا	REPLACE_OH+REPLACE_OM
الله	الله	UC
	،	INSERT_PM
واطردوا	واطردوا	UC
ابليس	إبليس	REPLACE_OH
من	من	UC
قلوبكم	قلوبكم	UC
	.	INSERT_PM

سؤال	سؤال	UC
بسيط	بسيط	UC
:	:	UC
هذا	هذا	UC
الجيش	الجيش	UC
العربي	العربي	UC
السوري	السوري	UC
القوي	القوي	UC
و هذا	وهذا	MERGE
الجيش	الجيش	UC
البطل	البطل	UC
عند	عند	UC
السيد	السيد	UC
نصر	نصر	UC
الله	الله	UC
وذالك	وهذا	REPLACE_SW
الجيش	الجيش	UC
العظيم	العظيم	UC
عند	عند	UC
الفرس	الفرس	UC
	،	INSERT_PM
وجيش	وجيش	UC
المهدي	المهدي	UC
	،	INSERT_PM
و ملشيات	ومليشيات	REPLACE_X
المالكي	المالكي	UC
	،	INSERT_PM
و مليارات	وملايين	REPLACE_S
الدلارات	الدلارات	UC
من	من	UC
النفط	النفط	UC
لماذا	لماذا	UC
لم	لم	UC
تحر ك	تحرك	MERGE
ساكنا	ساكنا	UC
لتحرير	لتحرير	UC
الجولان	الجولان	UC
؟	؟	UC
إيران	إيران	UC
أكبر	أكبر	UC
خاسر	خاسر	UC
في	في	UC
هذا	هذا	UC
الغباء	الغباء	UC
	؛	INSERT_PM
لأن	لأن	UC
عندما	عندما	UC
تأتي	تأتي	UC
الضربة	الضربة	UC
القاسية	القاسية	UC
من	من	UC
إسرائيل	إسرائيل	UC
و أمريكا	وأمريكا	MERGE
لن	لن	UC
يتعاطف	يتعاطف	UC
معها	معها	UC
أحد	أحد	UC
.	.	UC

إعتقال	اعتقال	REPLACE_OH
أو	أو	UC
قتل	قتل	UC
العصابات	العصابات	UC
المسل حة	المسلحة	MERGE
هو	هو	UC
من	من	UC
مهام	مهام	UC
قوى	قوى	UC
الأمن	الأمن	UC
الداخلي	الداخلي	UC
فقط	فقط	UC
	،	INSERT_PM
أم ا	أما	MERGE
الجيش	الجيش	UC
فهو	فهو	UC
لردع	لردع	UC
العدوان	العدوان	UC
الخارجي	الخارجي	UC
.	.	UC
في	في	UC
سور ية	سوريا	UNK
إجتمع	اجتمع	REPLACE_OH
الأمن	الأمن	UC
والجيش	والجيش	UC
وترافقهم	وترافقهم	UC
المخابرات	المخابرات	UC
وكتائب	والكتائب	REPLACE_XF
سر ية	السرية	UNK
لهذه	لهذه	UC
العصابات	العصابات	UC
!	!	UC
يعني	يعني	UC
هم	هم	UC
أكبر	أكبر	UC
من	من	UC
المافيا	المافيا	UC
المنتشرة	المنتشرة	UC
بالعالم	بالعالم	UC
منذ	منذ	UC
٨٠	70	REPLACE_X
سنة	سنة	UC
!	!	UC
من	من	UC
الواضح	الواضح	UC
أن ها	أنها	MERGE
ثورة	ثورة	UC
شعب	شعب	UC
.	!	REPLACE_PC

وأزيد	وأزيد	UC
الشعر	الشعر	UC
بيت	بيتا	REPLACE_XC+REPLACE_XN
بخصوص	بخصوص	UC
الأخ	الأخ	UC
ابن	ابن	UC
فؤاد	فؤاد	UC
العربي	العربي	UC
	،	INSERT_PM
ان	أن	REPLACE_OH
البعض	البعض	UC
يعتبر	يعتبر	UC
السلاح	السلاح	UC
رمز	رمز	UC
رجولته	رجولته	UC
وعنفوانه	وعنفوانه	UC
	،	INSERT_PM
وتلك	وتلك	UC
هي	هي	UC
عادة	عادة	UC
متوارثة	متوارثة	UC
	،	INSERT_PM
فالعرب	فالعرب	UC
افتخروا	افتخروا	UC
بسيوفهم	بسيوفهم	UC
	،	INSERT_PM
ولكننا	ولكننا	UC
الان	الآن	REPLACE_OH
نعيش	نعيش	UC
في	في	UC
مجتمع	مجتمع	UC
مدني	مدني	UC
متحضر	متحضر	UC
	،	INSERT_PM
وتلك	وتلك	UC
العادات	العادات	UC
اصبحت	أصبحت	REPLACE_OH
تنم	تنم	UC
عن	عن	UC
رجعية	رجعية	UC
لا	لا	UC
حدود	حدود	UC
لها	لها	UC
.	.	UC
هؤلاء	هؤلاء	UC
يجب	يجب	UC
ان	أن	REPLACE_OH
يتذكروا	يتذكروا	UC
قول	قول	UC
الله	الله	UC
تعالى	تعالى	UC
،	:	REPLACE_PC
اقرأ	اقرأ	UC
.	.	UC
.	.	UC
.		DELETE_PM

كلمة	كلمة	UC
لكل	لكل	UC
المندس	المندس	UC
ين	ين	UC
في	في	UC
صفحة	صفحة	UC
الجزيرة	الجزيرة	UC
:	:	UC
العصابات	العصابات	UC
المسل	المسل	UC
حة	حة	UC
يتم	يتم	UC
القبض	القبض	UC
عليها	عليها	UC
أو	أو	UC
قتلها	قتلها	UC
بواسطة	بواسطة	UC
قو	قو	UC
ات	ات	UC
الأمن	الأمن	UC
المحل	المحل	UC
ية	ية	UC
وبمساعدة	وبمساعدة	UC
المخابرات	المخابرات	UC
.	.	UC
أم	أم	UC
ا	ا	UC
غزو	غزو	UC
الجيش	الجيش	UC
ومعه	ومعه	UC
الأمن	الأمن	UC
والمخابرات	والمخابرات	UC
تساندهم	تساندهم	UC
كتائب	كتائب	UC
سر	سر	UC
ية	ية	UC
لمعظم	لمعظم	UC
مدن	مدن	UC
وقرى	وقرى	UC
البلد	البلد	UC
يفضح	يفضح	UC
هذه	هذه	UC
الأكذوبة	الأكذوبة	UC
،	،	UC
فإم	فإم	UC
ا	ا	UC
أن	أن	UC
ه	ه	UC
يحر	يحر	UC
ر	ر	UC
البلد	البلد	UC
من	من	UC
إحتلال	إحتلال	UC
أجنبي	أجنبي	UC
أو	أو	UC
يقمع	يقمع	UC
إنتفاضة	إنتفاضة	UC
شعبي	شعبي	UC
ة	ة	UC
شاملة	شاملة	UC
.	.	UC

المطلوب	المطلوب	UC
من	من	UC
سوريا	سوريا	UC
الركوع	الركوع	UC
والسجود	والسجود	UC
لأمريكا	لأمريكا	UC
،	،	UC
وأن	وإن	REPLACE_OH
لم	لم	UC
تفعل	تفعل	UC
فسوف	فسوف	UC
تجيش	تجيش	UC
امريكا	أمريكا	REPLACE_OH
ضدها	ضدها	UC
الجيوش	الجيوش	UC
المدججة	المدججة	UC
بأحدث	بأحدث	UC
الأسلحة	الأسلحة	UC
بتمويل	بتمويل	UC
من	من	UC
دول	دول	UC
الخليج	الخليج	UC
.	.	UC
.	.	UC
.	.	UC
هذه	هذه	UC
الدول	الدول	UC
التى	التي	REPLACE_OA
مولت	مولت	UC
الحروب	الحروب	UC
المدمرة	المدمرة	UC
في	في	UC
العراق	العراق	UC
وليبيا	وليبيا	UC
،	،	UC
والتى	والتي	REPLACE_OA
أيدت	أيدت	UC
أسرائيل	إسرائيل	REPLACE_OH
في	في	UC
حرب	حرب	UC
لبنا	غزة	REPLACE_SW
وقصف	وقصف	UC
غزة	غزة	UC
.	.	UC
.	.	UC
.	؟	REPLACE_PC
طبعا	طبعا	UC
في	في	UC
الواجهة	الواجهة	UC
قطر	قطر	UC
ومن	ومن	UC
خلفها	خلفها	UC
امريكا	أمريكا	REPLACE_OH
	!	INSERT_PM

الى	إلى	REPLACE_OH
كل	كل	UC
الجاهلين	الجاهلين	UC
	،	INSERT_PM
والضالين	والضالين	UC
	،	INSERT_PM
المضلين	المضلين	UC
	،	INSERT_PM
والمضللين	والمضللين	UC
	:	INSERT_PM
اذا	إذا	REPLACE_OH
اردتم	أردتم	REPLACE_OH
ان	أن	REPLACE_OH
نختار	نختار	UC
بين	بين	UC
العبودية	العبودية	UC
والتبعية	والتبعية	UC
للغرب	للغرب	UC
الاستعماري	الاستعماري	UC
	،	INSERT_PM
والدمار	والدمار	UC
فسوف	فسوف	UC
نختار	نختار	UC
الدمار	الدمار	UC
من	من	UC
اجل	أجل	REPLACE_OH
النصر	النصر	UC
الحتمي	الحتمي	UC
بادن	بإذن	REPLACE_OH
الله	الله	UC
تعالى	تعالى	UC
مثلما	مثلما	UC
قال	قال	UC
الشعب	الشعب	UC
السوري	السوري	UC
العظيم	العظيم	UC
	:	INSERT_PM
الموت	الموت	UC
ولا	ولا	UC
المذلة	المذلة	UC
.	.	UC
لاعبودية	لا عبود	REPLACE_X
بعد	بعد	UC
اليوم	اليوم	UC
عند	عند	UC
ال	آل	REPLACE_OH
كلينتون	كلينتون	UC
	،	INSERT_PM
وال	وآل	REPLACE_OH
كاميرون	كاميرون	UC
	،	INSERT_PM
وهيج	وهيج	UC
	،	INSERT_PM
وال	وآل	REPLACE_OH
هولاند	هولاند	UC
	،	INSERT_PM
وفابيوس	وفابيوس	UC
واشكالهم	وألوانهم	REPLACE_OH
.	.	UC

تحرير	تحرير	UC
سوريا	سوريا	UC
ثمرة	ثمرة	UC
حقيقية	حقيقية	UC
للربيع	للربيع	UC
العربي	العربي	UC
.	.	UC
بدون	بدون	UC
تحرير	تحرير	UC
سوريا	سوريا	UC
سينقلب	سينقلب	UC
الربيع	الربيع	UC
الى	إلى	REPLACE_OH
صقيع	صقيع	UC
	،	INSERT_PM
وستوجة	وستتجه	REPLACE_OR+REPLACE_OT
قوة	قوة	UC
سوريا	سوريا	UC
	،	INSERT_PM
والعراق	والعراق	UC
	،	INSERT_PM
وايران	وإيران	REPLACE_OH
الى	إلى	REPLACE_OH
تصدير	تصدير	UC
الثورة	الثورة	UC
الايرانية	الإيرانية	REPLACE_OH
بعدما	بعدما	UC
تولت	تولت	UC
ايران	إيران	REPLACE_OH
امر	أمر	REPLACE_OH
العراق	العراق	UC
.	.	UC
اذا	إذا	REPLACE_OH
احتجتم	احتجتم	UC
الدليل	الدليل	UC
فانه	فإنه	REPLACE_OH
في	في	UC
العراق	العراق	UC
امام	أمام	REPLACE_OH
اعينكم	أعينكم	REPLACE_OH
.	.	UC
وستتولى	وستتولى	UC
امر	أمر	REPLACE_OH
سوريا	سوريا	UC
لاسامح	لا سامح	SPLIT
الله	الله	UC
لوبقي	لو بقي	SPLIT
النظام	النظام	UC
.	.	UC
وعندها	وعندها	UC
لايبقى	لا يبقى	SPLIT
ال	آل	REPLACE_OH
الصباح	الصباح	UC
ولا	ولا	UC
ال	آل	REPLACE_OH
خليفة	خليفة	UC
ولا	ولا	UC
ولا	ولا	UC
.	.	UC
الحل	الحل	UC
في	في	UC
دعم	دعم	UC
الثورة	الثورة	UC
بلا	بلا	UC
تردد	تردد	UC
ولامهل	ولامهل	UC
	.	INSERT_PM

لا	لا	UC
ننسى	ننسى	UC
تفجير	تفجير	UC
باصات	باصات	UC
النقل	النقل	UC
بين	بين	UC
المحافظات	المحافظات	UC
السورية	السورية	UC
التي	التي	UC
كان	كان	UC
النظام	النظام	UC
الأسدي	الأسدي	UC
يقوم	يقوم	UC
بها	بها	UC
	،	INSERT_PM
حيث	حيث	UC
يضع	يضع	UC
حقيبة	حقيبة	UC
ضمن	ضمن	UC
حقائب	حقائب	UC
الركاب	الركاب	UC
وعلى	وعلى	UC
الطريق	الطريق	UC
تنفجر	تنفجر	UC
هذه	هذه	UC
الحقيبة	الحقيبة	UC
وتقتل	وتقتل	UC
كل	كل	UC
من	من	UC
كان	كان	UC
في	في	UC
الباص	الباص	UC
.	.	UC
ثم	ثم	UC
يهم	يهم	UC
الاخوان	الإخوان	REPLACE_OH
المسلمين	المسلمين	UC
في	في	UC
حينها	حينها	UC
بالتنفيذ	بالتنفيذ	UC
قبل	قبل	UC
أن	أن	UC
يلملم	يلملم	UC
الجثث	الجثث	UC
	!	INSERT_PM

من	من	UC
جبروت	جبروت	UC
فرعون	فرعون	UC
انه	انه	UC
قال	قال	UC
أنا	أنا	UC
احيي	احيي	UC
واميت	واميت	UC
.	.	UC
فاخرج	فاخرج	UC
رجلين	رجلين	UC
من	من	UC
السجن	السجن	UC
واطلق	واطلق	UC
الاول	الاول	UC
فقال	فقال	UC
احييته	احييته	UC
واعدم	واعدم	UC
الثاني	الثاني	UC
فقال	فقال	UC
امته	امته	UC
.	.	UC
فيا	فيا	UC
حبذا	حبذا	UC
ان	ان	UC
يفعل	يفعل	UC
مثل	مثل	UC
فرعون	فرعون	UC
احد	احد	UC
قادة	قادة	UC
النظام	النظام	UC
وينهي	وينهي	UC
حكم	حكم	UC
العائلة	العائلة	UC
الأسدية	الأسدية	UC
فيكون	فيكون	UC
قد	قد	UC
حقن	حقن	UC
دماء	دماء	UC
السوريين	السوريين	UC
فنسامحه	فنسامحه	UC
على	على	UC
ما	ما	UC
سبق	سبق	UC
من	من	UC
أفعاله	أفعاله	UC
فكانه	فكانه	UC
أحيا	أحيا	UC
السوريين	السوريين	UC
.	.	UC
رجاء	رجاء	UC
النشر	النشر	UC

واضح	واضح	UC
جدا	جدا	UC
أن	أن	UC
الشعب	الشعب	UC
السوري	السوري	UC
أصبح	أصبح	UC
يواجه	يواجه	UC
ولوحده	ولوحده	UC
أبشع	أبشع	UC
آلة	آلة	UC
إجرامية	إجرامية	UC
بربرية	بربرية	UC
في	في	UC
التاريخ	التاريخ	UC
	،	INSERT_PM
وهاهي	وها هي	SPLIT
الجامعة	الجامعة	UC
العربية	العربية	UC
تتلكأ	تتلكأ	UC
كأنها	كأنها	UC
تسوغ	تسوغ	UC
للعصابة	للعصابة	UC
المجرمة	المجرمة	UC
القتل	القتل	UC
	،	INSERT_PM
فالعالم	فالعالم	UC
يقول	يقول	UC
	:	INSERT_PM
مادام	مادام	UC
الملف	الملف	UC
لدى	لدى	UC
الجامعة	الجامعة	UC
فهي	فهي	UC
تتكفل	تتكفل	UC
به	به	UC
ولن	ولن	UC
نفعل	نفعل	UC
شيأ	شيء	REPLACE_OH
وبالتالي	وبالتالي	UC
لن	لن	UC
يفعل	يفعل	UC
شيء	شيء	UC
لإنقاد	لإنقاذ	REPLACE_OR
الشعب	الشعب	UC
السوري	السوري	UC
من	من	UC
القتل	القتل	UC
اليومي	اليومي	UC
	،	INSERT_PM
والجامعة	والجامعة	UC
والنظام	والنظام	UC
الطائفي	الطائفي	UC
المجرم	المجرم	UC
يتلاعبان	يتلاعبان	UC
بدماء	بدماء	UC
السوريين	السوريين	UC
	.	INSERT_PM

ان	إن	REPLACE_OH
الزواج	الزواج	UC
يعد	يعد	UC
أمرا	أمرا	UC
من	من	UC
الضروريات	الضروريات	UC
	،	INSERT_PM
ولذا	ولذا	UC
لا	لا	UC
يجوز	يجوز	UC
أن	أن	UC
نبالغ	نبالغ	UC
فيه	فيه	UC
ونتكلف	ونتكلف	UC
بأمور	بأمور	UC
فيها	فيها	UC
من	من	UC
البذخ	البذخ	UC
والترف	والترف	UC
ما	ما	UC
لا	لا	UC
ينبغي	ينبغي	UC
أن	أن	UC
يكون	يكون	UC
	.	INSERT_PM
وقد	وقد	UC
حصلت	حصلت	UC
عندنا	عندنا	UC
في	في	UC
منطقتنا	منطقتنا	UC
أن	أن	UC
أفراحا	أفراحا	UC
تحولت	تحولت	UC
الى	إلى	REPLACE_OH
أحزان	أحزان	UC
بسبب	بسبب	UC
المبالغة	المبالغة	UC
	،	INSERT_PM
ومن	ومن	UC
المبالغة	المبالغة	UC
استخدام	استخدام	UC
الأعيرة	الأعيرة	UC
والألعاب	والألعاب	UC
النارية	النارية	UC
والمبالغة	والمبالغة	UC
في	في	UC
العزومات	العزومات	UC
والفعاليات	والفعاليات	UC
	.	INSERT_PM
إنا	إنا	UC
لله	لله	UC
وإنا	وإنا	UC
إليه	إليه	UC
راجعون	راجعون	UC
	!	INSERT_PM

النظام	النظام	UC
الشبيحي	الشبيحي	UC
يعتبر	يعتبر	UC
كل	كل	UC
من	من	UC
ينقل	ينقل	UC
الصورة	الصورة	UC
الحقيقية	الحقيقية	UC
في	في	UC
سوريا	سوريا	UC
من	من	UC
جرائم	جرائم	UC
حرب	حرب	UC
و	و	UC
جرائم	جرائم	UC
ضد	ضد	UC
الانسانية	الانسانية	UC
ارهابي	ارهابي	UC
و	و	UC
مندس	مندس	UC
و	و	UC
مسلح	مسلح	UC
محكوم	محكوم	UC
عليه	عليه	UC
بالاعدام	بالاعدام	UC
سلفا	سلفا	UC
.	.	UC
فقد	فقد	UC
حاول	حاول	UC
اعدام	اعدام	UC
مجموعة	مجموعة	UC
من	من	UC
المراقبين	المراقبين	UC
العرب	العرب	UC
و	و	UC
لكن	لكن	UC
الله	الله	UC
ستر	ستر	UC
.	.	UC
اذا	اذا	UC
ما	ما	UC
قصده	قصده	UC
الرئيس	الرئيس	UC
الشبيح	الشبيح	UC
بالقبضة	بالقبضة	UC
الحديدية	الحديدية	UC
الجديدة	الجديدة	UC
هو	هو	UC
قتل	قتل	UC
غير	غير	UC
السوريين	السوريين	UC
لارسال	لارسال	UC
رسالة	رسالة	UC
دموية	دموية	UC
للمجتمع	للمجتمع	UC
الدولي	الدولي	UC
.	.	UC
سوريا	سوريا	UC
اصبحت	اصبحت	UC
دولة	دولة	UC
عصابات	عصابات	UC
رسميا	رسميا	UC
!	!	UC

سمعنا	سمعنا	UC
هذه	هذه	UC
الكلمة	الكلمة	UC
كثيرا	كثيرا	UC
في	في	UC
الفترة	الفترة	UC
الاخيرة	الأخيرة	REPLACE_OH
	،	INSERT_PM
ولكن	ولكن	UC
لماذا	لماذا	UC
الان	الآن	REPLACE_OH
	؟	INSERT_PM
هل	هل	UC
الطائفية	الطائفية	UC
ستظهر	ستظهر	UC
بعد	بعد	UC
زوال	زوال	UC
بشار	بشار	UC
	؟	INSERT_PM
وهل	وهل	UC
حكم	حكم	UC
طائفة	طائفة	UC
تقدر	تقدر	UC
ب	ب	UC
7	7	UC
بالمئة	بالمئة	UC
من	من	UC
الشعب	الشعب	UC
للاغلبية	للأغلبية	REPLACE_OH
هو	هو	UC
الحل	الحل	UC
	؟	INSERT_PM
وهل	وهل	UC
قتل	قتل	UC
وسفك	وسفك	UC
دماء	دماء	UC
الاغلبية	الأغلبية	REPLACE_OH
السنية	السنية	UC
في	في	UC
سوريا	سوريا	UC
لا	لا	UC
يعد	يعد	UC
حربا	حربا	UC
طائفية	طائفية	UC
	؟	INSERT_PM
انا	أنا	REPLACE_OH
اتساءل	أتساءل	REPLACE_OH
فقط	فقط	UC
	.	INSERT_PM
وان	وإن	REPLACE_OH
كان	كان	UC
من	من	UC
احد	أحد	REPLACE_OH
لديه	لديه	UC
جواب	جواب	UC
فليساعدني	فليساعدني	UC
لفهم	لفهم	UC
المسألة	المسألة	UC
	.	INSERT_PM

نرجوا	نرجوا	UC
من	من	UC
الزوار	الزوار	UC
الجدد	الجدد	UC
لسوريا	لسوريا	UC
ان	ان	UC
يقولوا	يقولوا	UC
الحق	الحق	UC
ويصفوا	ويصفوا	UC
مايروه	مايروه	UC
من	من	UC
جرائم	جرائم	UC
وليست	وليست	UC
(	(	UC
جراءم	جراءم	UC
)	)	UC
يرتكبها	يرتكبها	UC
المتامرون	المتامرون	UC
على	على	UC
العروبه	العروبه	UC
الذين	الذين	UC
يرفعون	يرفعون	UC
علم	علم	UC
الانفصال	الانفصال	UC
السورى	السورى	UC
،	،	UC
ويؤيدون	ويؤيدون	UC
معاهدة	معاهدة	UC
كامب	كامب	UC
ديفيد	ديفيد	UC
سوريه	سوريه	UC
،	،	UC
ووضع	ووضع	UC
سوريه	سوريه	UC
تحت	تحت	UC
الوصايه	الوصايه	UC
الامريكيه	الامريكيه	UC
الغربيه	الغربيه	UC
،	،	UC
وتحويل	وتحويل	UC
سوريا	سوريا	UC
من	من	UC
دوله	دوله	UC
بلا	بلا	UC
ديون	ديون	UC
الى	الى	UC
دوله	دوله	UC
مديونه	مديونه	UC
باسم	باسم	UC
جزب	جزب	UC
الاستثمارات	الاستثمارات	UC
الاجنبيه	الاجنبيه	UC
المحتله	المحتله	UC
.	.	UC
العبره	العبره	UC
بما	بما	UC
سيحذث	سيحذث	UC
لو	لو	UC
وقعت	وقعت	UC
سوريه	سوريه	UC
فى	فى	UC
يد	يد	UC
الخونه	الخونه	UC
؟	؟	UC

اللهم	اللهم	UC
ارحم	ارحم	UC
الاموات	الأموات	REPLACE_OH
من	من	UC
شهدو	شهدوا	REPLACE_OW
لك	لك	UC
بالوحدانيه	بالوحدانية	REPLACE_OT
	،	INSERT_PM
ولنبيك	ولنبيك	UC
بالرساله	بالرسالة	REPLACE_OT
	،	INSERT_PM
ولاكن	ولكن	REPLACE_OD
