SOURCE	TARGET
في	في
الآونة	الآونة
الأخيرة	الأخيرة
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
ولعبت	ولعبت
دورا	دورا
مهما	مهما
في	في
عصرنا	عصرنا
هذا	هذا
,	.
البعض	البعض
يستخدمها	يستخدمها
لغرض	لغرض
البحث	البحث
عن	عن
معلومة	معلومة
والبعض	والبعض
يستخدمها	يستخدمها
بشكل	بشكل
خاطئ	خاطئ
	,
ولكن	ولكن
يجب	يجب
أن	أن
يكون	يكون
هناك	هناك
وعي	وعي
عند	عند
استخدام	استخدام
هاذي	هذه
الوسائل	الوسائل
	.
وفي	وفي
هذا	هذا
المقال	المقال
.	
سوف	سوف
نتحدث	نتحدث
عن	عن
ايجايبيات	إيجابيات
سلبيات	وسلبيات
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
وتأثيرها	وتأثيرها
على	على
الفرد	الفرد
والمجتمع	والمجتمع
	.
من	من
اجابيات	إيجابيات
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
عندما	عندما
تريد	تريد
البحث	البحث
عن	عن
معلومة	معلومة
من	من
سهل	السهل
الحصول	الحصول
عليها	عليها
بمجرد	بمجرد
البحث	البحث
عنها	عنها
لأنها	لأنها
تسهل	تسهل
لك	لك
المهمة	المهمة
وتسرعها	وتسرعها
	,
وهذا	وهذا
يجعل	يجعل
المجتمع	المجتمع
أكثر	أكثر
ثقافة	ثقافة
بما	بما
يدور	يدور
حوالينهم	حوله
من	من
معلومات	معلومات
	.
وأيضا	وأيضا
من	من
أهمية	أهمية
هاذي	هذه
الوسائل	الوسائل
	أنها
تجعل	تجعل
الأشخاص	الأشخاص
أكثر	أكثر
تواصلا	تواصلا
مع	مع
بعضهم	بعضهم
البعض	البعض
	,
وهذا	وهذا
يزيد	يزيد
العلاقات	العلاقات
الاجتماعية	الاجتماعية
بين	بين
الناس	الناس
ويجعلهم	ويجعلهم
أكثر	أكثر
تقربا	تقربا
من	من
بعض	بعض
لأن نحن	لأننا
في	في
زمن	زمن
يصعب	يصعب
الوصول	الوصول
للأشخاص	للأشخاص
بسبب	بسبب
انشغالتهم	انشغالاتهم
في	في
الحياة	الحياة
عكس	عكس
ما	ما
كانوا	كانت
عليه	عليه
الأجيال	الأجيال
الماضية	الماضية
	.
ومن	ومن
سلبيات	سلبيات
هاذي	هذه
الوسائل	الوسائل
أن	أن
بعض	البعض
يستخدمها	يستخدمها
بشكل	بشكل
خاطئ	خاطئ
ويفرط	ويفرط
باستخدامها	باستخدامها
وهذا	وهذا
يأثر	يؤثر
على	على
صحته	صحته
وأيضا	وأيضا
على	على
وقته	وقته
وتحصيله	وتحصيله
الدراسي	الدراسي
	.
وأيضا	وأيضا
يقوم	يقوم
بعض	بعض
المستخدمين	المستخدمين
بانتهاك	بانتهاك
شخصية	شخصية
الأخريين	الآخرين
وهذا	وهذا
يؤثر	يؤثر
على	على
المجتمع	المجتمع
	.

وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
منتشرة	منتشرة
كثيرا	كثيرا
في	في
هذا	هذا
العصر	العصر
الواكب	المواكب
الحديث	الحديث
,	,
تعدد	تعددت
استخداماتها	استخداماتها
وتعتبر	وتعتبر
سلاح	سلاحا
ذو	ذا
حدين	حدين
ولها	ولها
تأثير	تأثير
إيجابي	إيجابي
و سلبي	وسلبي
على	على
الفرد	الفرد
والمجتمع	والمجتمع
.	.
التأثير	التأثير
الإيجابي	الإيجابي
على	على
الفرد	الفرد
يمكن	يمكن
التواصل	التواصل
الشخصي	الشخصي
للتواصل	التواصل
مع	مع
أفراد	أفراد
العائلة	العائلة
والأصدقاء	والأصدقاء
,	,
و مشاركة	ومشاركة
الأفكار	الأفكار
و أيضا	وأيضا
في	في
التجارة	التجارة
,	.
أما	أما
التأثير	التأثير
الإيجابي	الإيجابي
للمجتمع	للمجتمع
هو	هو
معرفة	معرفة
مايدور	ما يدور
حول	حول
العالم	العالم
و رغبات	ورغبات
أفراد	أفراد
المجتمع	المجتمع
.	.
التأثير	التأثير
السلبي	السلبي
للفرد	للفرد
هو	هو
الإدمان	الإدمان
و الابتزاز	والابتزاز
و ضياع	وضياع
الوقت	الوقت
وعدم	وعدم
القدرة	القدرة
على	على
السيطرة	السيطرة
والتحكم	والتحكم
في	في
استخدام	استخدام
التواصل	التواصل
الاجتماعي	الاجتماعي
	.
التأثير	التأثير
السلبي	السلبي
للمجتمع	للمجتمع
هو	هو
انتشار	انتشار
الشائعات	الشائعات
و الأسرار	والأسرار
.	.
لآبد	لا بد
من	من
من	
مراقبة	مراقبة
أنفسنا	أنفسنا
في	في
استخدام	استخدام
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
وأخيار	واختيار
الطرق	الطرق
الصحيحة	الصحيحة
لكي	لكي
لانقع	لا نقع
في	في
سلبياته	سلبياته
.	.

هناك	هناك
الكثير	الكثير
من	من
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
التي	التي
تأثر	تؤثر
تأثيرا	تأثيرا
سلبيا	سلبيا
وإيجابيا	وإيجابيا
على	على
الفرد	الفرد
وعلى	وعلى
المجتمع	المجتمع
.	.
أصبح	أصبح
تداول	تداول
الرسائل	الرسائل
في	في
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
آمرا	أمرا
سهلا	سهلا
هذه	هذه
الأيام	الأيام
.	,
مما	مما
أدى	أدى
إلى	إلى
الخصام	الخصام
والنزاع	والنزاع
عبر	عبر
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
بشكل	بشكل
يومي	يومي
.	.
آثرت	أثرت
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
على	على
المجتمع	المجتمع
كثيرا	كثيرا
	مما
أدى	أدى
إلى	إلى
خصام	خصام
وتفكك	وتفكك
بعض	بعض
الأسر	الأسر
و تشتت	وتشتت
الأطفال	الأطفال
.	.
أصبح	أصبح
لدى	لدى
كل	كل
شخص	شخص
حساب	حساب
على	على
هذه	هذه
الوسائل	الوسائل
وهذا	وهذا
السبب	السبب
أدى	أدى
إلى	إلى
زيادة	زيادة
عدد	عدد
الخلافات	الخلافات
والخصام	والخصام
عبرهذة	عبر هذه
الوسائل	الوسائل
.	.
آثرت	أثرت
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
تأثيرا	تأثيرا
سلبيا	سلبيا
على	على
المجتمع	المجتمع
الغربي	الغربي
والعربي	والعربي
منها	منها
تعاطي	تعاطي
المخدرات	المخدرات
وغيرها	وغيرها
.	.
آثرت	أثرت
تأثيرا	تأثيرا
إيجابيا	إيجابيا
على	على
فئة	فئة
من	من
المجتمع	المجتمع
.	.
آمل	آمل
أن	أن
يكون	يكون
هناك	هناك
قانون	قانون
أن	
يعاقب	يعاقب
كل	كل
شخص	شخص
يسئ	يسيء
باي	بأي
شكل	شكل
لأي	لأي
شخص	شخص
بدون	بدون
أي	أي
شكوى	شكوى
لأي	لأي
مسؤل	مسؤول
.	,
وبذالك	وبذلك
سوف	سوف
تقل	تقل
آثار	آثار
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
.	.
في	في
هذه	هذه
الأيام	الأيام
كثرت	كثرت
هذه	هذه
المشاكل	المشاكل
في	في
دولة	دولة
الأمارات	الإمارات
العربية	العربية
المتحدة	المتحدة
.	.

تعد	تعد
برامج	برامج
التواصل	التواصل
الاجتماعي	الاجتماعي
من	من
البرامج	البرامج
الأكثر	الأكثر
أهمية	أهمية
في	في
وقتنا	وقتنا
الحاضر	الحاضر
لجميع	لجميع
الفئات	الفئات
العمرية	العمرية
مما	مما
ينتج	ينتج
عن	عن
ذلك	ذلك
عدة	عدة
نتائج	نتائج
إيجابية	إيجابية
و سلبية	وسلبية
على	على
الفرد	الفرد
و المجتمع	والمجتمع
	.
من	من
أكثر	أكثر
البرامج	البرامج
الاجتماعية	الاجتماعية
شهرة	شهرة
في	في
هذا	هذا
الوقت	الوقت
	,
و الذي	والذي
يتم	يتم
عبره	عبره
تداول	تداول
جميع	جميع
أنواع	أنواع
الأخبار	الأخبار
عن	عن
شتى	شتى
مجالات	مجالات
الحياة	الحياة
هو	هو
برنامج	برنامج
أو	أو
تطبيق	تطبيق
(	(
سنأب جات	سنابتشات
)	)
	,
وهو	وهو
عبارة	عبارة
عن	عن
برنامج	برنامج
متاح	متاح
لجميع	لجميع
الفئات	الفئات
العمرية	العمرية
ويتم	ويتم
من	من
خلاله	خلاله
التواصل	التواصل
مع	مع
أي	أي
شخص	شخص
يستخدم	يستخدم
هذا	هذا
التطبيق	التطبيق
و مشاركة	ومشاركة
الصور	الصور
و الفيديوهات	والفيديوهات
القصيرة	القصيرة
مع	مع
بعضهم	بعضهم
البعض	البعض
	,
كما	كما
يمكنك	يمكنك
متابعة	متابعة
أي	أي
شخص	شخص
سواء	سواء
كانمن	كان من
المشاهير	المشاهير
أو	أو
الممثلين	الممثلين
	.
ومن	ومن
أثارة	آثاره
الإيجابية	الإيجابية
هي	هي
أن	أن
تكون	تكون
قادرا	قادرا
علىمعرفة	على معرفة
جميع	جميع
الأخبار	الأخبار
وبكل	وبكل
سهولة	سهولة
وفي	وفي
أي	أي
وقت	وقت
	.
و الآثار	والآثار
السلبية	السلبية
تنطبق	تنطبق
على	على
كيفية	كيفية
استخدام	استخدام
الشخص	الشخص
للبرامج	للبرامج
كمتابعة	كمتابعة
الأشخاص	الأشخاص
اللذين	الذين
ينشرون	ينشرون
أخبار	أخبارا
كاذبهاو	كاذبة أو
سيئو	سيئي
التعامل	التعامل
	.

أصبح	أصبح
التواصل	التواصل
الاجتماعي	الاجتماعي
شي	شيئا
يعيش	يعيش
معنا	معنا
و يوجد	ويوجد
الكثير	الكثير
من	من
الناس	الناس
الذين	الذين
لايستطسعون	لا يستطيعون
قضا	قضاء
القليل	القليل
من	من
الوقت	الوقت
بد , ن	بدون
التفقد	تفقد
عل	
,	
التواصل	التواصل
الاجتماعي	الاجتماعي
.	.
لكل	لكل
شي	شيء
في	في
الحياة	الحياة
سلبياته	سلبياته
و إيجابياته	وإيجابياته
	,
و التواصل	والتواصل
الاحتماعي	الاجتماعي
أحد	أحد
هذه	هذه
الاشيا	الأشياء
	,
لذلك	لذلك
سندكر	سنذكر
القليل	القليل
من	من
الإيجابيات	الإيجابيات
و القليل	والقليل
من	من
السلبيات	السلبيات
.	.
أولا	أولا
,	
من	من
إيجابيات	إيجابيات
النواصل	التواصل
الاجتماعي	الاجتماعي
هي	هي
أن	أنه
يمكن	يمكن
أن	أن
ترأ	ترى
أحوال	أحوال
الناس	الناس
و الأقربا	والأقرباء
و الاصذقا	والأصدقاء
عن	عن
طريق	طريق
التواصل	التواصل
الاجتماعي	الاجتماعي
	,
و تستطيع	وتستطيع
أيضا	أيضا
أن	أن
تتحدث	تتحدث
مع	مع
أشخاصك	أشخاص
ولو	ولو
كان	كان
يبعد	يبعد
بينكم	بينكم
الكثير	الكثير
من	من
المسافات	المسافات
.	
ألت	
,	,
أصل	التواصل
الاحتماعي	الاجتماعي
يجمعكم	يجمعكم
في	في
لحظة	لحظة
و دقيقة	ودقيقة
.	.
و من	ومن
سلبياته	سلبياته
هو	
أنه	أنه
يبعدك	يبعدك
عن	عن
آهلك	أهلك
و يسبب	ويسبب
لك	لك
الإدمان	الإدمان
و عدم	وعدم
القدرة	القدرة
علا	على
التحمل	التحمل
بأن	بأن
لاتتفقد	لا تتفقد
التواصل	التواصل
الاجنماعي	الاجتماعي
و يسبب	ويتسبب
في	في
جعلك	جعلك
شخص	شخصا
عصبي	عصبيا
جدا	جدا
.	.

التسامح	التسامح
التسامح	التسامح
سمة	سمة
و ثقافة	وثقافة
موجوه	موجودة
في	في
جميع	جميع
مجالات	مجالات
الحياة	الحياة
,	,
التسامح	التسامح
هي	هو
سمة	سمة
و ثقافة	وثقافة
عظيمة	عظيمة
	.
تأتي	يأتي
التسامح	التسامح
في	في
عدة	عدة
أشكال	أشكال
	,
مثال	مثال
على	على
ذلك	ذلك
(	(
التسامح	التسامح
في	في
العقائد	العقائد
)	)
و	و
(	(
التسامح	التسامح
مع	مع
الذات	الذات
)	)
و	و
(	(
التسامح	التسامح
و تقبل	وتقبل
الاختلاف	الاختلاف
)	)
إلى أخ	إلخ
.	.
.	.
مع	مع
اختلاف	اختلاف
الزمن	الزمن
و تنوع	وتنوع
الديانات	الديانات
يجب	يجب
أن	أن
نعزز	نعزز
التسامح	التسامح
في	في
العقائد	العقائد
